task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,065 + 875 =,940,20,False,f952ca5b,2,"0. Sum: 0
 1. 0 + 5 = 5
2. 5 + 5 = 10
3. 10 + 5 = 15
4. 15 + 5 = 20
5. 20 + 5 = 25
6. 25 + 5 = 30
7. 30 + 5 = 35
8. 35 + 5 = 40
9. 40 + 5 = 45
10. 45 + 5 = 50
11. 50 + 5 = 55
12. 55 + 5 = 60
13. 60 + 5 = 65
14. 65 + 5 = 70
15. 70 + 5 = 75
16. 75 + 5 = 80
17. 80 + 5 = 85
18. 85 + 5 = 90
19. 90 + 5 = 95
20",8.292825972125001,256,334,False
n_ary,2_ops,664 + 089 =,753,21,False,98e51b1e,2,"0. Sum: 0
 1. Add 644: 0 + 644 = 644
2. Add 099: 644 + 099 = 743
3. Add 743: 743 + 743 = 1486
4. Add 099: 1486 + 099 = 1585
5. Add 099: 1585 + 099 = 1684
6. Add 099: 1684 + 099 = 1783
7. Add 099: 1783 + 099 = 1882
8. Add 099: 1882 + 099 = 1981
9. Add 099: 1981 + 099 = 2080
10. Add 099: 2080 + 099 = 2179
11. Add 099: 21",8.292825972125001,256,334,False
n_ary,2_ops,623 + 587 =,1210,75,False,4f8975a8,2,"0. Sum: 0
 1. 633 + 577 = 1210
2. 1210 + 587 = 1797
3. 1797 + 568 = 2365
4. 2365 + 559 = 2924
5. 2924 + 547 = 3471
6. 3471 + 538 = 4009
7. 4009 + 529 = 4538
8. 4538 + 519 = 5057
9. 5057 + 508 = 5565
10. 5565 + 507 = 6072
11. 6072 + 506 = 6578
12. 6578 + 505 = 7083
13. 7083 + 504 = 7587
14. 75",8.292825972125001,256,334,False
n_ary,2_ops,331 + 997 =,1328,13305,False,63507ff3,2,"0. Sum: 0
 1. 0 + 331 = 331
2. 331 + 977 = 1308
3. 1308 + 998 = 2306
4. 2306 + 999 = 3305
5. 3305 + 9999 = 13305
",8.292825972125001,256,334,False
n_ary,2_ops,154 + 042 =,196,714,False,ad2e2010,2,"0. Sum: 0
 1. 0 + 42 = 42
2. 42 + 54 = 96
3. 96 + 042 = 138
4. 138 + 54 = 192
5. 192 + 042 = 234
6. 234 + 54 = 288
7. 288 + 042 = 330
8. 330 + 54 = 384
9. 384 + 042 = 426
10. 426 + 54 = 480
11. 480 + 042 = 522
12. 522 + 54 = 576
13. 576 + 042 = 618
14. 618 + 54 = 672
15. 672 + 042 = 714
16. 714 + ",8.292825972125001,256,334,False
n_ary,2_ops,696 + 025 =,721,734,False,da764e4c,2,"0. Sum: 0
 1. 696 + 025 = 721
2. 721 + 008 = 729
3. 729 + 004 = 733
4. 733 + 001 = 734
5. 734 + 000 = 734
",8.297470440875003,256,334,False
n_ary,2_ops,897 + 588 =,1485,85,False,1dc70974,2,"0. Sum: 0
 1. 897 + 588 = 1485
2. 1485 + 588 = 2073
3. 2073 + 588 = 2661
4. 2661 + 588 = 3249
5. 3249 + 588 = 3837
6. 3837 + 588 = 4425
7. 4425 + 588 = 5013
8. 5013 + 588 = 5601
9. 5601 + 588 = 6189
10. 6189 + 588 = 6777
11. 6777 + 588 = 7365
12. 7365 + 588 = 7953
13. 7953 + 588 = 8541
14. 85",8.297470440875003,256,334,False
n_ary,2_ops,625 + 155 =,780,152,False,235624cb,2,"0. Sum: 0
 1. 655 + 155 = 810
2. 810 + 55 = 865
3. 865 + 55 = 920
4. 920 + 55 = 975
5. 975 + 55 = 1030
6. 1030 + 55 = 1085
7. 1085 + 55 = 1140
8. 1140 + 55 = 1195
9. 1195 + 55 = 1250
10. 1250 + 55 = 1305
11. 1305 + 55 = 1360
12. 1360 + 55 = 1415
13. 1415 + 55 = 1470
14. 1470 + 55 = 1525
15. 152",8.297470440875003,256,334,False
n_ary,2_ops,571 + 881 =,1452,8863,False,95c8243a,2,"0. Sum: 0
 1. 0 + 511 = 511
2. 511 + 881 = 1392
3. 1392 + 511 = 1903
4. 1903 + 881 = 2784
5. 2784 + 511 = 3295
6. 3295 + 881 = 4176
7. 4176 + 511 = 4687
8. 4687 + 881 = 5568
9. 5568 + 511 = 6079
10. 6079 + 881 = 6960
11. 6960 + 511 = 7471
12. 7471 + 881 = 8352
13. 8352 + 511 = 8863
14. 8863 + ",8.297470440875003,256,334,False
n_ary,2_ops,087 + 704 =,791,20,False,a3c3b5ad,2,"0. Sum: 0
 1. 0 + 7 = 7
2. 7 + 0 = 7
3. 7 + 7 = 14
4. 14 + 0 = 14
5. 14 + 7 = 21
6. 21 + 0 = 21
7. 21 + 7 = 28
8. 28 + 0 = 28
9. 28 + 7 = 35
10. 35 + 0 = 35
11. 35 + 7 = 42
12. 42 + 0 = 42
13. 42 + 7 = 49
14. 49 + 0 = 49
15. 49 + 7 = 56
16. 56 + 0 = 56
17. 56 + 7 = 63
18. 63 + 0 = 63
19. 63 + 7 = 70
20. ",8.297470440875003,256,334,False
n_ary,2_ops,586 + 270 =,856,2316,False,8b7b095a,2,"0. Sum: 0
 1. 586 + 270 = 856
2. 856 + 130 = 986
3. 986 + 130 = 1116
4. 1116 + 130 = 1246
5. 1246 + 130 = 1376
6. 1376 + 130 = 1506
7. 1506 + 130 = 1636
8. 1636 + 130 = 1766
9. 1766 + 130 = 1896
10. 1896 + 130 = 1926
11. 1926 + 130 = 2056
12. 2056 + 130 = 2186
13. 2186 + 130 = 2316
14. 2316 + ",8.297470440875003,256,334,False
n_ary,2_ops,635 + 559 =,1194,80,False,6cc5e314,2,"0. Sum: 0
 1. 635 + 559 = 1194
2. 1194 + 559 = 1753
3. 1753 + 559 = 2312
4. 2312 + 559 = 2871
5. 2871 + 559 = 3430
6. 3430 + 559 = 4000
7. 4000 + 559 = 4559
8. 4559 + 559 = 5118
9. 5118 + 559 = 5677
10. 5677 + 559 = 6236
11. 6236 + 559 = 6895
12. 6895 + 559 = 7454
13. 7454 + 559 = 8013
14. 80",8.297470440875003,256,334,False
n_ary,2_ops,356 + 877 =,1233,7156,False,f1b660e0,2,"0. Sum: 0
 1. 0 + 356 = 356
2. 356 + 777 = 1133
3. 1133 + 356 = 1489
4. 1489 + 777 = 2266
5. 2266 + 356 = 2622
6. 2622 + 777 = 3400
7. 3400 + 356 = 3756
8. 3756 + 777 = 4533
9. 4533 + 356 = 4889
10. 4889 + 777 = 5666
11. 5666 + 356 = 6022
12. 6022 + 777 = 6800
13. 6800 + 356 = 7156
14. 7156 + ",8.297470440875003,256,334,False
