task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
igsm,depth_4_hierarchical_mod_7,Question. D#C := N#F - K#P. N#H := G#G. A#B := C#C - K#P. E#J := E#N. D#I := 2. G#G := P#A * D#C. N#A := O#H + A#B. P#A := K#P. P#P := N#A. E#N := O#H. I#A := P#P. O#H := N#F - D#I. B#L := E#J + E#J. K#P := 6. O#A := A#B. C#C := 2. O#M := N#H. N#F := 4. I#A?,5,4,False,ece3ff8e,4,[FINAL]  4 [END],24.644463001000076,5,1985,False
igsm,depth_4_hierarchical_mod_7,Question. D#E := 5. O#C := J#F - A#N. A#M := K#L. K#L := J#H. N#H := G#D - E#K. E#D := A#N. H#K := N#A - D#E. K#A := E#K * G#D. B#C := H#K * H#K. E#N := J#H. E#K := J#H. O#A := A#N + D#E. N#A := 6. A#N := 2. G#D := J#H. J#F := 2. J#H := E#D * E#D. K#A?,2,2,True,8be9c45e,4,"[FINAL]  2

**Final",24.644463001000076,6,1981,False
igsm,depth_4_hierarchical_mod_7,Question. O#N := E#K. O#B := 2. G#J := 4. O#F := 1. D#P := I#B. O#L := I#B. G#F := I#E - O#N. O#M := G#F - F#H. E#K := 5. I#B := F#H * F#H. N#K := G#F. M#J := E#K + G#J. I#E := E#K * O#F. J#J := M#J * O#N. E#A := J#J. F#H := O#N. D#P?,4,1,False,c6c0ae91,4,[FINAL]  1 [END],24.260706637999647,5,1969,False
igsm,depth_4_hierarchical_mod_7,Question. M#B := K#K. B#K := B#N + O#H. O#H := 6. J#E := E#F * E#F. K#L := I#O. E#E := B#I. E#G := K#K. I#O := D#O. D#P := I#O. B#I := 5. M#P := D#O. E#F := 2. K#K := B#K. B#N := 1. D#O := E#E - E#E. D#P?,0,2,False,20e1c689,4,[FINAL]  2 [END],24.260706637999647,5,1949,False
igsm,depth_4_hierarchical_mod_7,Question. O#G := F#D. F#D := N#P. E#E := F#M. B#A := K#A - E#E. C#I := E#O. F#E := E#E. N#E := J#L. I#D := B#A - N#P. C#O := 1. F#M := 4. N#P := E#E. L#I := I#D + F#D. C#A := 6. E#O := F#E. J#L := F#E. M#H := 4. K#A := C#O * C#A. L#I?,2,2,True,08483f23,4,[FINAL]  2 [END],24.725956155999484,5,1969,False
igsm,depth_4_hierarchical_mod_7,Question. A#E := J#E. G#H := J#E. E#C := J#E. J#E := I#P. L#O := K#I. I#P := 6. L#B := L#C. K#I := J#G - A#E. C#B := 4. E#D := 2. L#C := 2. O#H := B#A. J#G := J#E. M#H := B#A. B#A := E#C. K#O := K#I. M#H?,6,2,False,fc3a05c9,4,[FINAL]  2 [END],24.725956155999484,5,1949,False
igsm,depth_4_hierarchical_mod_7,Question. B#F := D#C * D#C. C#M := 4. C#B := P#B + N#I. P#M := 3. L#C := 4. M#N := N#I. N#E := D#C. M#F := D#F * P#B. P#C := 6. P#B := B#F + N#E. D#F := N#E + N#E. D#I := N#I. D#C := P#C. N#I := B#F. M#D := C#M. C#B?,1,2,False,100c7d5c,4,[FINAL]  2 [END],24.32530026999939,5,1957,False
igsm,depth_4_hierarchical_mod_7,Question. I#H := E#H. H#G := I#G - E#F. I#I := N#C. O#O := H#G. B#I := C#I. E#F := P#K. O#K := M#B. E#H := I#G. C#I := 5. P#K := 1. M#B := E#F. N#C := E#H + M#B. J#K := 6. K#A := O#O + O#K. E#I := 0. I#G := J#K. F#J := E#F * I#G. K#A?,6,0,False,5b9795b2,4,[FINAL]  0 [END],24.32530026999939,5,1969,False
igsm,depth_4_hierarchical_mod_7,Question. D#D := I#G. M#I := J#E. N#F := N#E + L#E. C#I := J#J. J#E := 4. O#E := 4. C#N := L#E. J#J := D#D. K#B := P#J. I#G := J#E. N#E := D#D. G#G := P#J. P#J := J#E. K#I := G#G. L#E := K#B * G#G. N#A := M#I. K#J := 6. K#F := 4. K#H := J#E. C#I?,4,2,False,81f50501,4,[FINAL]  2 [END],23.661569203999534,5,1977,False
igsm,depth_4_hierarchical_mod_7,Question. G#P := G#E. C#G := 6. G#K := C#G - P#D. O#E := 0. M#J := C#G - O#E. B#A := I#M. N#E := M#J. I#M := A#D - N#E. G#M := M#J. N#O := K#N. A#A := I#M * K#N. A#D := G#P - G#P. K#N := G#M. P#D := 6. M#G := I#M + K#N. G#E := 4. N#O?,6,4,False,a33caad0,4,[FINAL]  4 [END],23.661569203999534,5,1969,False
igsm,depth_4_hierarchical_mod_7,Question. G#H := 5. F#K := I#G. E#A := G#E. G#L := 1. N#J := G#H * G#L. J#A := L#K. G#E := I#G * I#G. P#L := E#D. E#D := H#K * H#O. I#G := K#F. H#K := 3. K#F := H#K + G#L. H#O := 1. L#K := I#G * I#G. E#A?,2,2,True,d082701b,4,[FINAL]  2 [END],23.633341944000676,5,1949,False
igsm,depth_4_hierarchical_mod_7,Question. I#A := G#L. I#J := I#A. P#M := B#L. B#A := I#G. L#H := I#F. M#J := 3. L#B := I#J + I#J. I#C := 1. I#G := 4. B#L := 3. K#P := L#F. I#F := G#L - G#L. G#L := I#G. L#F := I#A. L#B?,1,2,False,4ce43038,4,[FINAL]  2 [END],23.633341944000676,5,1937,False
igsm,depth_4_hierarchical_mod_7,Question. M#J := F#F - H#C. H#J := 3. G#C := M#E. H#F := 1. M#L := F#F - H#C. N#B := H#C + F#F. B#E := 6. J#K := H#C. A#D := H#D. J#M := B#E. H#C := H#F. F#F := H#J * B#E. M#E := M#J. K#C := M#E - H#D. C#H := 1. H#D := N#B * M#J. A#D?,1,1,True,fe07023d,4,[FINAL]  1 [END],23.357368890000544,5,1969,False
igsm,depth_4_hierarchical_mod_7,Question. A#F := 4. C#E := B#C. B#C := K#K + N#L. L#O := L#B + L#B. D#D := 2. L#B := N#L. P#M := L#B. D#N := B#C. C#G := 0. M#N := D#N - P#M. L#F := P#M. N#L := D#D. D#G := F#E. K#K := D#D. K#C := D#D * F#E. F#E := 2. L#J := K#C. M#N?,2,2,True,2dbd1f4f,4,[FINAL]  2 [END],23.357368890000544,5,1969,False
igsm,depth_4_hierarchical_mod_7,Question. N#A := M#B. M#B := A#I - H#N. M#K := N#A * K#E. A#I := M#A. K#E := M#B. H#N := I#E. L#A := 0. L#O := A#I. C#I := K#E. M#A := 1. D#H := 3. I#E := 1. C#G := H#N. M#K?,0,1,False,b6558c55,4,[FINAL]  1 [END],23.35218871699999,5,1929,False
igsm,depth_4_hierarchical_mod_7,Question. G#G := J#J. E#F := 4. J#J := M#J - M#J. M#L := C#G. K#A := G#G. H#G := 1. D#N := 1. H#P := 0. B#H := M#L - G#G. P#D := D#N. C#G := E#A. E#A := E#F. M#J := E#F. P#B := M#L - M#L. N#F := G#G - M#L. B#H?,4,1,False,bc53729a,4,[FINAL]  1 [END],23.35218871699999,5,1953,False
igsm,depth_4_hierarchical_mod_7,Question. H#P := D#M. P#M := 0. A#I := P#B. P#B := M#A + M#A. H#O := A#H + P#M. G#O := 2. O#F := D#M. I#E := D#M * A#I. P#C := D#M. A#H := 5. H#A := H#O. M#A := 1. K#P := P#M. D#M := H#O. G#M := P#C - I#E. P#P := H#P + H#P. G#M?,2,2,True,88b7b490,4,[FINAL]  2 [END],23.474760360999426,5,1965,False
igsm,depth_4_hierarchical_mod_7,Question. D#D := 3. A#O := E#O. P#J := L#J. C#N := 3. A#L := K#K. J#C := H#M * H#M. L#J := A#O. E#O := C#N. H#M := A#O. H#H := H#M. G#E := 6. N#M := A#L * E#O. K#K := 5. L#E := L#J. P#J?,3,1,False,08ff3dea,4,[FINAL]  1 [END],23.474760360999426,5,1937,False
igsm,depth_4_hierarchical_mod_7,Question. G#D := K#B. J#B := G#N. C#C := 0. G#J := 3. I#E := P#A - P#A. L#A := J#A + J#A. M#K := A#A * C#F. G#N := 5. H#E := L#A. B#F := J#B - J#B. P#A := K#B. C#F := H#E - H#E. K#B := L#A * J#B. P#F := L#A + L#A. A#A := B#F. J#A := 4. I#E?,0,4,False,ca22a2c9,4,[FINAL]  4 [END],23.50245403700046,5,1973,False
igsm,depth_4_hierarchical_mod_7,Question. E#L := G#L + G#L. I#B := M#K + E#K. L#E := M#K. A#D := I#B. K#B := 4. F#L := O#J. O#J := E#K. M#K := G#L * G#L. J#C := G#L - N#O. O#I := 3. N#O := O#I. B#G := M#K + M#K. E#K := N#O. P#L := 0. K#L := O#J. I#A := 5. E#E := B#G. G#L := P#L. K#L?,3,0,False,84e8386f,4,[FINAL]  0 [END],23.50245403700046,5,1981,False
igsm,depth_4_hierarchical_mod_7,Question. A#H := L#I. O#B := A#N * A#N. C#P := A#H. O#N := C#B. F#K := L#I. H#A := C#B. A#N := C#C. A#D := 2. A#O := J#B. L#I := H#A * H#A. A#A := J#B. C#L := C#C. C#C := H#A - H#A. C#B := 4. H#B := 4. J#B := 3. C#P?,2,3,False,ec7517e5,4,[FINAL]  3 [END],23.926252258000204,5,1957,False
igsm,depth_4_hierarchical_mod_7,Question. B#P := A#I. L#L := F#J. B#H := L#L. F#J := C#P. C#N := 0. C#P := C#N. P#L := C#N - B#M. E#B := D#J - F#J. D#J := P#L + L#O. K#C := D#J. L#O := B#M * B#M. A#I := 0. E#I := F#J. B#M := 2. C#N := 3. E#C := L#L * K#C. E#C?,0,2,False,761bd4dd,4,[FINAL]  2 [END],23.926252258000204,5,1965,False
igsm,depth_4_hierarchical_mod_7,Question. K#D := P#H. P#H := 5. I#D := M#I. B#G := G#M. G#F := B#G + B#G. I#P := M#I. K#K := 2. N#P := E#K - E#K. G#M := P#H - C#L. E#K := K#D. A#C := K#K + K#K. I#H := K#D - K#D. L#P := 4. M#I := I#H - I#H. C#D := G#F. C#L := 1. J#E := G#F * N#P. I#D?,0,1,False,cdcc6d78,4,[FINAL]  1 [END],24.763289643999997,5,1981,False
igsm,depth_4_hierarchical_mod_7,Question. L#K := C#H. J#H := N#N. I#F := L#K. G#E := I#F. C#H := 0. M#M := H#N. O#C := 4. M#P := I#J + I#J. N#N := P#C. B#F := O#C. H#C := N#N. H#N := M#P + M#P. I#J := O#C + K#D. K#D := 4. J#J := M#P + P#C. P#C := L#K. H#K := J#J. I#G := 3. M#M?,4,3,False,2521280a,4,[FINAL]  3 [END],24.763289643999997,5,1977,False
igsm,depth_4_hierarchical_mod_7,Question. E#D := 1. J#O := H#F. J#F := M#O. O#A := H#F + H#F. O#J := G#G. H#F := J#F + O#J. J#C := 5. G#G := J#C * N#G. I#H := M#F. N#G := 2. H#E := 4. M#F := M#O. K#D := H#F - H#F. I#F := H#F + I#H. M#O := J#C. K#D?,0,2,False,cec7c7a6,4,[FINAL]  2 [END],24.369205130999944,5,1957,False
igsm,depth_4_hierarchical_mod_7,Question. D#D := L#K + L#K. B#I := M#H. G#K := E#M. L#K := J#D - J#D. I#K := 3. E#G := P#C. A#N := 5. M#M := 5. P#L := G#K. P#C := A#N. J#D := P#C. N#A := L#K. E#M := P#C + F#A. M#H := E#G. F#A := A#M. A#M := 1. D#E := E#G. D#D?,0,1,False,e467dc07,4,[FINAL]  1 [END],24.369205130999944,5,1965,False
