task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,801 + 915 =,1716,1766,False,76ebbdf9,4,[FINAL]  1766 [END],17.708652108000024,8,339,False
n_ary,2_ops,863 + 851 =,1714,1404,False,cdaad424,4,[FINAL]  1404 [END],17.708652108000024,8,339,False
n_ary,2_ops,209 + 431 =,640,738,False,8baad11d,4,[FINAL]  738 [END],17.708652108000024,7,339,False
n_ary,2_ops,132 + 129 =,261,261,True,8e6e6afc,4,[FINAL]  261 [END],17.708652108000024,7,339,False
n_ary,2_ops,564 + 950 =,1514,1494,False,d569dc4a,4,[FINAL]  1494 [END],18.319804203000103,8,339,False
n_ary,2_ops,040 + 158 =,198,208,False,51b456d0,4,"[FINAL]  208
[END]",18.319804203000103,8,339,False
n_ary,2_ops,077 + 320 =,397,397,True,6813f7dd,4,[FINAL]  397 [END],18.319804203000103,7,339,False
n_ary,2_ops,225 + 531 =,756,788,False,5efa9b90,4,"[FINAL]  788
[END]",18.319804203000103,8,339,False
n_ary,2_ops,999 + 458 =,1457,1457,True,ef7681a7,4,[FINAL]  1457 [END],18.319804203000103,8,339,False
n_ary,2_ops,880 + 618 =,1498,1498,True,2021e561,4,[FINAL]  1498 [END],18.319804203000103,8,339,False
n_ary,2_ops,016 + 665 =,681,721,False,c7ce4266,4,[FINAL]  721 [END],18.319804203000103,7,339,False
n_ary,2_ops,491 + 737 =,1228,1288,False,afad3cdb,4,[FINAL]  1288 [END],18.319804203000103,8,339,False
n_ary,2_ops,468 + 924 =,1392,1412,False,5345cc53,4,[FINAL]  1412 [END],17.70732099199995,8,339,False
n_ary,2_ops,811 + 918 =,1729,1799,False,f3211da5,4,[FINAL]  1799 [END],17.70732099199995,8,339,False
n_ary,2_ops,724 + 946 =,1670,1690,False,7561cb1b,4,[FINAL]  1690 [END],17.70732099199995,8,339,False
n_ary,2_ops,740 + 706 =,1446,1406,False,1e47bf24,4,[FINAL]  1406 [END],17.70732099199995,8,339,False
n_ary,2_ops,162 + 124 =,286,266,False,68dc0f1c,4,[FINAL]  266 [END],17.70732099199995,7,339,False
n_ary,2_ops,236 + 289 =,525,565,False,d9514c18,4,[FINAL]  565 [END],17.70732099199995,7,339,False
n_ary,2_ops,685 + 767 =,1452,1432,False,44550ea9,4,[FINAL]  1432 [END],17.70732099199995,8,339,False
n_ary,2_ops,293 + 425 =,718,748,False,ec5fad05,4,[FINAL]  748 [END],17.70732099199995,7,339,False
n_ary,2_ops,266 + 603 =,869,900,False,453d58de,4,[FINAL]  900 [END],17.861920573999896,7,339,False
n_ary,2_ops,748 + 122 =,870,1010,False,53da4f46,4,[FINAL]  1010 [END],17.861920573999896,8,339,False
n_ary,2_ops,740 + 955 =,1695,1595,False,934902e8,4,[FINAL]  1595 [END],17.861920573999896,8,339,False
n_ary,2_ops,976 + 387 =,1363,1343,False,cab7d420,4,[FINAL]  1343 [END],17.861920573999896,8,339,False
n_ary,2_ops,172 + 759 =,931,1981,False,d8f67782,4,[FINAL]  1981 [END],17.861920573999896,8,339,False
n_ary,2_ops,614 + 923 =,1537,1567,False,ca832432,4,[FINAL]  1567 [END],17.861920573999896,8,339,False
n_ary,2_ops,181 + 980 =,1161,1991,False,52105ef5,4,[FINAL]  1991 [END],17.861920573999896,8,339,False
n_ary,2_ops,209 + 361 =,570,660,False,2eb6c824,4,[FINAL]  660 [END],17.861920573999896,7,339,False
n_ary,2_ops,533 + 702 =,1235,1055,False,84c7e5c4,4,[FINAL]  1055 [END],17.93111554500001,8,339,False
n_ary,2_ops,817 + 712 =,1529,1509,False,0e83c3c8,4,[FINAL]  1509 [END],17.93111554500001,8,339,False
n_ary,2_ops,306 + 131 =,437,477,False,b8044909,4,[FINAL]  477 [END],17.93111554500001,7,339,False
n_ary,2_ops,019 + 454 =,473,1503,False,707f7b45,4,[FINAL]  1503 [END],17.93111554500001,8,339,False
n_ary,2_ops,860 + 483 =,1343,1293,False,e119ec04,4,[FINAL]  1293 [END],17.93111554500001,8,339,False
n_ary,2_ops,266 + 205 =,471,521,False,e79731e4,4,[FINAL]  521 [END],17.93111554500001,7,339,False
n_ary,2_ops,090 + 288 =,378,378,True,4314c1d8,4,[FINAL]  378 [END],17.93111554500001,7,339,False
n_ary,2_ops,733 + 587 =,1320,1300,False,830b8d19,4,[FINAL]  1300 [END],17.93111554500001,8,339,False
n_ary,2_ops,762 + 131 =,893,762,False,7b62ada5,4,[FINAL]  762 + 131 = 893,20.813967925000043,14,339,False
n_ary,2_ops,812 + 076 =,888,888,True,5ebe18b8,4,[FINAL]  888 [END],20.813967925000043,7,339,False
n_ary,2_ops,814 + 814 =,1628,1688,False,6fc25287,4,[FINAL]  1688 [END],20.813967925000043,8,339,False
n_ary,2_ops,681 + 279 =,960,980,False,4d5bea57,4,[FINAL]  980 [END],20.813967925000043,7,339,False
n_ary,2_ops,087 + 417 =,504,1254,False,4c798299,4,[FINAL]  1254 [END],20.813967925000043,8,339,False
n_ary,2_ops,404 + 938 =,1342,1382,False,96ce6428,4,[FINAL]  1382 [END],20.813967925000043,8,339,False
n_ary,2_ops,296 + 303 =,599,600,False,a8796087,4,[FINAL]  600 [END],20.813967925000043,7,339,False
n_ary,2_ops,300 + 104 =,404,444,False,9e3bb926,4,[FINAL]  444 [END],20.813967925000043,7,339,False
n_ary,2_ops,452 + 118 =,570,452,False,67b7f09e,4,[FINAL]  452 + 118 = 570,21.86289302499995,14,339,False
n_ary,2_ops,913 + 304 =,1217,1277,False,c03831a4,4,"[FINAL]  1277

**Final",21.86289302499995,9,339,False
n_ary,2_ops,246 + 476 =,722,90,False,858b3607,4,"[FINAL]  90
[END]",21.86289302499995,7,339,False
n_ary,2_ops,369 + 491 =,860,399,False,0e13dd60,4,"[FINAL]  399 + 491 = 890

",21.86289302499995,16,339,False
n_ary,4_ops,450 + 621 + 245 + 713 =,2029,1503,False,2f295026,4,[FINAL]  1503 [END],21.86289302499995,8,349,False
n_ary,4_ops,099 + 718 + 129 + 226 =,1172,1539,False,a7fde032,4,"[FINAL]  1539

#",21.86289302499995,8,349,False
n_ary,4_ops,464 + 444 + 943 + 310 =,2161,1731,False,e39663b0,4,"[FINAL]  1731

#",21.86289302499995,8,349,False
n_ary,4_ops,267 + 275 + 648 + 320 =,1510,1000,False,2b91e68b,4,"[FINAL]  1000

#",21.86289302499995,8,349,False
n_ary,4_ops,971 + 515 + 579 + 884 =,2949,2303,False,d75bb6ab,4,[FINAL]  2303 [END],21.87759882499995,8,349,False
n_ary,4_ops,627 + 657 + 664 + 784 =,2732,2304,False,d3611436,4,[FINAL]  2304 [END],21.87759882499995,8,349,False
n_ary,4_ops,918 + 664 + 468 + 299 =,2349,299,False,8c92befc,4,"[FINAL]  299

#",21.87759882499995,7,349,False
n_ary,4_ops,024 + 556 + 318 + 340 =,1238,1000,False,d8d1c1a6,4,[FINAL]  1000 [END],21.87759882499995,8,349,False
n_ary,4_ops,591 + 962 + 108 + 901 =,2562,511,False,68600127,4,[FINAL]  511 + 922 + 108 + ,21.87759882499995,16,349,False
n_ary,4_ops,679 + 235 + 217 + 246 =,1377,1073,False,8c21e927,4,[FINAL]  1073 [END],21.87759882499995,8,349,False
n_ary,4_ops,974 + 375 + 245 + 259 =,1853,1508,False,c63ea82e,4,[FINAL]  1508 [END],21.87759882499995,8,349,False
n_ary,4_ops,329 + 824 + 414 + 083 =,1650,1730,False,f7fe1633,4,[FINAL]  1730 [END],21.87759882499995,8,349,False
n_ary,4_ops,555 + 936 + 287 + 275 =,2053,1533,False,d82019d2,4,[FINAL]  1533 [END],18.633430755000063,8,349,False
n_ary,4_ops,141 + 712 + 310 + 758 =,1921,2509,False,83c18953,4,[FINAL]  2509 [END],18.633430755000063,8,349,False
n_ary,4_ops,942 + 672 + 183 + 647 =,2444,2500,False,4f810242,4,"[FINAL]  2500

#",18.633430755000063,8,349,False
n_ary,4_ops,883 + 871 + 622 + 581 =,2957,2601,False,9aecef9c,4,[FINAL]  2601 [END],18.633430755000063,8,349,False
n_ary,4_ops,501 + 276 + 753 + 435 =,1965,1503,False,b9f42c4d,4,[FINAL]  1503 [END],18.633430755000063,8,349,False
n_ary,4_ops,315 + 992 + 136 + 219 =,1662,1000,False,5a9e9e19,4,[FINAL]  1000 [END],18.633430755000063,8,349,False
n_ary,4_ops,039 + 274 + 523 + 769 =,1605,1533,False,903fc473,4,[FINAL]  1533 [END],18.633430755000063,8,349,False
n_ary,4_ops,904 + 774 + 472 + 098 =,2248,2600,False,ceb200b0,4,[FINAL]  2600 [END],18.633430755000063,8,349,False
n_ary,4_ops,225 + 510 + 526 + 847 =,2108,255,False,07fe2dcd,4,"[FINAL]  255 + 510 = 765
7",21.874126180000076,16,349,False
n_ary,4_ops,622 + 237 + 587 + 216 =,1662,1000,False,8ec34a55,4,"[FINAL]  1000

#",21.874126180000076,8,349,False
n_ary,4_ops,886 + 874 + 186 + 174 =,2120,3300,False,1ae03675,4,[FINAL]  3300 [END],21.874126180000076,8,349,False
n_ary,4_ops,729 + 227 + 776 + 193 =,1925,1930,False,e54f7c40,4,[FINAL]  1930 [END],21.874126180000076,8,349,False
n_ary,4_ops,388 + 129 + 725 + 431 =,1673,129,False,0f13970c,4,[FINAL]  129 + 755 = 884,21.874126180000076,14,349,False
n_ary,4_ops,757 + 842 + 718 + 851 =,3168,3000,False,ad072011,4,"[FINAL]  3000

#",21.874126180000076,8,349,False
n_ary,4_ops,207 + 532 + 816 + 224 =,1779,207,False,302e27a8,4,"[FINAL]  207 + 532 = 739
7",21.874126180000076,16,349,False
n_ary,4_ops,254 + 430 + 036 + 442 =,1162,1000,False,457bd7b9,4,"[FINAL]  1000

#",21.874126180000076,8,349,False
n_ary,4_ops,102 + 049 + 954 + 751 =,1856,2607,False,078a5f5e,4,[FINAL]  2607 [END],22.560788931999923,8,349,False
n_ary,4_ops,563 + 873 + 579 + 077 =,2092,2307,False,6e6a25d9,4,[FINAL]  2307 [END],22.560788931999923,8,349,False
n_ary,4_ops,527 + 450 + 581 + 070 =,1628,1732,False,4f646b21,4,[FINAL]  1732 [END],22.560788931999923,8,349,False
n_ary,4_ops,485 + 332 + 433 + 819 =,2069,1733,False,0cd36764,4,[FINAL]  1733 [END],22.560788931999923,8,349,False
n_ary,4_ops,345 + 052 + 922 + 147 =,1466,1503,False,2f3dc09f,4,[FINAL]  1503 [END],22.560788931999923,8,349,False
n_ary,4_ops,438 + 213 + 747 + 891 =,2289,2003,False,ec36dd74,4,[FINAL]  2003 [END],22.560788931999923,8,349,False
n_ary,4_ops,000 + 377 + 826 + 601 =,1804,1555,False,3741aa45,4,[FINAL]  1555 [END],22.560788931999923,8,349,False
n_ary,4_ops,219 + 843 + 459 + 816 =,2337,219,False,6e517580,4,"[FINAL]  219 + 843 = 1062
",22.560788931999923,16,349,False
n_ary,4_ops,852 + 515 + 529 + 153 =,2049,2303,False,adc7a69c,4,[FINAL]  2303 [END],19.80970767299982,8,349,False
n_ary,4_ops,044 + 965 + 368 + 015 =,1392,1000,False,438f7a18,4,"[FINAL]  1000

#",19.80970767299982,8,349,False
n_ary,4_ops,931 + 112 + 646 + 238 =,1927,1533,False,36116edb,4,[FINAL]  1533 [END],19.80970767299982,8,349,False
n_ary,4_ops,841 + 300 + 170 + 903 =,2214,1533,False,c17875d8,4,"[FINAL]  1533

#",19.80970767299982,8,349,False
n_ary,4_ops,513 + 980 + 776 + 794 =,3063,2683,False,6c6daaac,4,[FINAL]  2683 [END],19.80970767299982,8,349,False
n_ary,4_ops,482 + 103 + 478 + 529 =,1592,1533,False,dfb8e2e5,4,[FINAL]  1533 [END],19.80970767299982,8,349,False
n_ary,4_ops,269 + 529 + 172 + 100 =,1070,100000000,False,5510edf6,4,[FINAL]  100000000,19.80970767299982,10,349,False
n_ary,4_ops,077 + 029 + 593 + 601 =,1300,1533,False,5a48ef40,4,[FINAL]  1533 [END],19.80970767299982,8,349,False
n_ary,4_ops,655 + 214 + 101 + 514 =,1484,1254,False,dbcc5cb9,4,[FINAL]  1254 [END],21.866707769000186,8,349,False
n_ary,4_ops,245 + 415 + 038 + 890 =,1588,1333,False,3d25f199,4,[FINAL]  1333 [END],21.866707769000186,8,349,False
n_ary,4_ops,895 + 705 + 940 + 153 =,2693,3000,False,db50f450,4,"[FINAL]  3000

#",21.866707769000186,8,349,False
n_ary,4_ops,365 + 489 + 508 + 498 =,1860,1938,False,0487165c,4,[FINAL]  1938 [END],21.866707769000186,8,349,False
n_ary,4_ops,290 + 800 + 172 + 402 =,1664,290,False,68a2156e,4,"[FINAL]  290 + 800 = 1090
",21.866707769000186,16,349,False
n_ary,4_ops,391 + 673 + 488 + 739 =,2291,2303,False,14326de6,4,[FINAL]  2303 [END],21.866707769000186,8,349,False
n_ary,4_ops,567 + 747 + 796 + 591 =,2701,2308,False,c43b70d0,4,[FINAL]  2308 [END],21.866707769000186,8,349,False
n_ary,4_ops,242 + 566 + 604 + 494 =,1906,1503,False,6858cb6f,4,[FINAL]  1503 [END],21.866707769000186,8,349,False
n_ary,4_ops,468 + 147 + 246 + 627 =,1488,1000,False,463d81b9,4,"[FINAL]  1000

#",21.80762069399998,8,349,False
n_ary,4_ops,218 + 137 + 171 + 646 =,1172,1533,False,bb193937,4,"[FINAL]  1533
[END]",21.80762069399998,9,349,False
n_ary,4_ops,270 + 764 + 920 + 671 =,2625,270,False,47156f58,4,"[FINAL]  270 + 764 = 1034
",21.80762069399998,16,349,False
n_ary,4_ops,520 + 132 + 493 + 820 =,1965,1650,False,3972a13f,4,[FINAL]  1650 [END],21.80762069399998,8,349,False
n_ary,4_ops,645 + 391 + 731 + 001 =,1768,1248,False,8b335f0d,4,[FINAL]  1248 [END],21.80762069399998,8,349,False
n_ary,4_ops,900 + 559 + 722 + 240 =,2421,2000,False,862fabd5,4,"[FINAL]  2000

#",21.80762069399998,8,349,False
n_ary,4_ops,712 + 670 + 916 + 713 =,3011,2445,False,675069e2,4,[FINAL]  2445 [END],21.80762069399998,8,349,False
n_ary,4_ops,485 + 755 + 898 + 106 =,2244,2688,False,e08fde07,4,[FINAL]  2688 [END],21.80762069399998,8,349,False
n_ary,4_ops,945 + 116 + 388 + 774 =,2223,2303,False,99fccec9,4,[FINAL]  2303 [END],21.96121308199986,8,349,False
n_ary,4_ops,545 + 233 + 023 + 077 =,878,1000,False,692d1e4a,4,"[FINAL]  1000

#",21.96121308199986,8,349,False
n_ary,4_ops,626 + 838 + 302 + 975 =,2741,2301,False,d8f22030,4,[FINAL]  2301 [END],21.96121308199986,8,349,False
n_ary,4_ops,537 + 285 + 522 + 648 =,1992,1530,False,95651466,4,[FINAL]  1530 [END],21.96121308199986,8,349,False
n_ary,4_ops,984 + 749 + 977 + 398 =,3108,2304,False,1583cb95,4,[FINAL]  2304 [END],21.96121308199986,8,349,False
n_ary,4_ops,389 + 741 + 815 + 797 =,2742,399,False,38ab71ed,4,"[FINAL]  399 + 741 = 1140
",21.96121308199986,16,349,False
n_ary,4_ops,342 + 839 + 212 + 215 =,1608,1622,False,7414cb04,4,[FINAL]  1622 [END],21.96121308199986,8,349,False
n_ary,4_ops,305 + 579 + 168 + 698 =,1750,1533,False,bd775a4d,4,[FINAL]  1533 [END],21.96121308199986,8,349,False
n_ary,4_ops,636 + 940 + 807 + 226 =,2609,2019,False,ee379b1b,4,[FINAL]  2019 [END],21.904557836000095,8,349,False
n_ary,4_ops,177 + 516 + 833 + 204 =,1730,177,False,bf9ed8b4,4,"[FINAL]  177 + 516 = 693
6",21.904557836000095,16,349,False
n_ary,4_ops,120 + 353 + 326 + 878 =,1677,2000,False,43860686,4,[FINAL]  2000 + 353 + 326 +,21.904557836000095,16,349,False
n_ary,4_ops,736 + 822 + 298 + 927 =,2783,2606,False,5e0743f3,4,[FINAL]  2606 [END],21.904557836000095,8,349,False
n_ary,4_ops,259 + 561 + 206 + 692 =,1718,1536,False,34fc1508,4,[FINAL]  1536 [END],21.904557836000095,8,349,False
n_ary,4_ops,580 + 705 + 709 + 860 =,2854,3330,False,5b3b7a27,4,[FINAL]  3330 [END],21.904557836000095,8,349,False
n_ary,4_ops,026 + 075 + 264 + 267 =,632,1000,False,d4ba0ec2,4,"[FINAL]  1000

#",21.904557836000095,8,349,False
n_ary,4_ops,311 + 424 + 284 + 896 =,1915,1533,False,7646e40f,4,[FINAL]  1533 [END],21.904557836000095,8,349,False
n_ary,4_ops,162 + 399 + 020 + 597 =,1178,122,False,dc7e846f,4,[FINAL]  122 + 399 + 020 + ,21.951958225999988,16,349,False
n_ary,4_ops,709 + 667 + 253 + 059 =,1688,1503,False,50bbe06b,4,[FINAL]  1503 [END],21.951958225999988,8,349,False
n_ary,4_ops,319 + 889 + 489 + 984 =,2681,319,False,18234b81,4,"[FINAL]  319 + 899 = 1218
",21.951958225999988,16,349,False
n_ary,4_ops,991 + 233 + 924 + 916 =,3064,233,False,02dac676,4,"[FINAL]  233 + 944 = 1177
",21.951958225999988,16,349,False
n_ary,4_ops,849 + 958 + 427 + 922 =,3156,2706,False,4d466461,4,[FINAL]  2706 [END],21.951958225999988,8,349,False
n_ary,4_ops,754 + 101 + 503 + 679 =,2037,1503,False,8dee3461,4,[FINAL]  1503 [END],21.951958225999988,8,349,False
n_ary,4_ops,151 + 717 + 346 + 053 =,1267,2008,False,de3fc2ff,4,[FINAL]  2008 [END],21.951958225999988,8,349,False
n_ary,4_ops,827 + 785 + 525 + 718 =,2855,2303,False,656d4170,4,[FINAL]  2303 [END],21.951958225999988,8,349,False
n_ary,4_ops,945 + 561 + 055 + 153 =,1714,1938,False,848d7fab,4,[FINAL]  1938 [END],21.901446768999904,8,349,False
n_ary,4_ops,531 + 528 + 590 + 441 =,2090,1993,False,428548d0,4,[FINAL]  1993 [END],21.901446768999904,8,349,False
n_ary,4_ops,963 + 230 + 714 + 729 =,2636,2019,False,f1ad2627,4,[FINAL]  2019 [END],21.901446768999904,8,349,False
n_ary,4_ops,036 + 565 + 720 + 849 =,2170,2148,False,8c9933b6,4,"[FINAL]  2148

#",21.901446768999904,8,349,False
n_ary,4_ops,664 + 592 + 566 + 306 =,2128,1708,False,e000fdea,4,[FINAL]  1708 [END],21.901446768999904,8,349,False
n_ary,4_ops,070 + 630 + 238 + 619 =,1557,2004,False,07f3db1e,4,[FINAL]  2004 [END],21.901446768999904,8,349,False
n_ary,4_ops,087 + 477 + 650 + 419 =,1633,2300,False,b693e777,4,[FINAL]  2300 [END],21.901446768999904,8,349,False
n_ary,4_ops,159 + 914 + 574 + 714 =,2361,159,False,ca3d7a2d,4,"[FINAL]  159 + 944 = 1003
",21.901446768999904,16,349,False
n_ary,4_ops,786 + 874 + 756 + 171 =,2587,2307,False,5e817d1f,4,[FINAL]  2307 [END],22.364877143000058,8,349,False
n_ary,4_ops,282 + 596 + 986 + 950 =,2814,222,False,cfc3d004,4,[FINAL]  222 + 566 + 986 + ,22.364877143000058,16,349,False
n_ary,4_ops,305 + 856 + 983 + 800 =,2944,355,False,0c0fac1b,4,"[FINAL]  355 + 856 = 1211
",22.364877143000058,16,349,False
n_ary,4_ops,822 + 375 + 792 + 895 =,2884,2430,False,3a6edb6d,4,[FINAL]  2430 [END],22.364877143000058,8,349,False
n_ary,4_ops,534 + 174 + 811 + 286 =,1805,1000,False,d74e4600,4,"[FINAL]  1000

#",22.364877143000058,8,349,False
n_ary,4_ops,612 + 210 + 482 + 725 =,2029,1503,False,791cdab4,4,[FINAL]  1503 [END],22.364877143000058,8,349,False
n_ary,4_ops,198 + 333 + 367 + 686 =,1584,188,False,c1b91a59,4,"[FINAL]  188 + 333 = 511
5",22.364877143000058,16,349,False
n_ary,4_ops,720 + 755 + 467 + 580 =,2522,2300,False,a01add9b,4,[FINAL]  2300 [END],22.364877143000058,8,349,False
n_ary,8_ops,849 + 025 + 268 + 207 + 979 + 084 + 409 + 343 =,3164,1533,False,578caf98,4,[FINAL]  1533 [END],20.24160817400002,8,369,False
n_ary,8_ops,435 + 729 + 992 + 762 + 376 + 895 + 937 + 466 =,5592,2300,False,a3beb644,4,"[FINAL]  2300
[END]",20.24160817400002,9,369,False
n_ary,8_ops,972 + 519 + 261 + 488 + 033 + 334 + 958 + 905 =,4470,2303,False,5e46dddd,4,[FINAL]  2303 [END],20.24160817400002,8,369,False
n_ary,8_ops,643 + 919 + 851 + 802 + 168 + 118 + 734 + 473 =,4708,1503,False,cfd8fade,4,[FINAL]  1503 [END],20.24160817400002,8,369,False
n_ary,8_ops,651 + 777 + 612 + 169 + 294 + 757 + 239 + 249 =,3748,1533,False,58a9d6aa,4,[FINAL]  1533 [END],20.24160817400002,8,369,False
n_ary,8_ops,397 + 917 + 789 + 344 + 186 + 706 + 698 + 403 =,4440,1533,False,81a3e0b8,4,[FINAL]  1533 [END],20.24160817400002,8,369,False
n_ary,8_ops,582 + 866 + 918 + 837 + 626 + 093 + 585 + 177 =,4684,1539,False,b2e58192,4,"[FINAL]  1539

#",20.24160817400002,8,369,False
n_ary,8_ops,974 + 257 + 680 + 088 + 352 + 327 + 760 + 209 =,3647,1533,False,ff06a844,4,[FINAL]  1533 [END],20.24160817400002,8,369,False
n_ary,8_ops,028 + 207 + 784 + 533 + 956 + 612 + 544 + 785 =,4449,2300,False,54811e56,4,"[FINAL]  2300

#",23.108847825999874,8,369,False
