task_type,difficulty,test_input,expected_answer,is_correct,test_id,ut_steps,full_response,prediction,generation_time,generated_tokens,input_tokens,prompt_idx
n_ary,8_ops,120 + 684 + 119 + 203 + 939 + 323 + 601 + 247 =,3236,False,e1f1085b,1,ERROR: No output,ERROR,0.21228292362502543,0,457,
n_ary,8_ops,485 + 938 + 608 + 054 + 166 + 535 + 675 + 318 =,3779,False,29baa523,1,"
[STEP 1] Current: 0
[STEP 2] Add 485: 0 + 485 = 485
[STEP 3] Current: 485
[STEP 4] Add 938: 485 + 938 = 1423
[STEP 5] Current: 1423
[STEP 6] Add 608: 1423 + 608 = 2031
[STEP 7] Add 054: 2031 + 54 = 2085
[STEP 8] Add 166: 2085 + 166 = 2251
[STEP 9] Add 535: 2251 + 535 = 2786
[STEP 10] Add 675: 2786 + 675 = 3461
[STEP 11] Add 318: 3461 + 318 = 3779
[FINAL] 3779",0,11.019332147,256,457,0.0
n_ary,8_ops,385 + 311 + 408 + 028 + 726 + 077 + 404 + 670 =,3009,False,30ee435a,1,"
[STEP 1] Current: 0
[STEP 2] Add 385: 0 + 385 = 385
[STEP 3] Current: 385
[STEP 4] Add 311: 385 + 311 = 796
[STEP 5] Current: 796
[STEP 6] Add 408: 796 + 408 = 1204
[STEP 7] Add 028: 1204 + 28 = 1232
[STEP 8] Add 726: 1232 + 726 = 1958
[STEP 9] Add 077: 1958 + 77 = 2035
[STEP 10] Add 404: 2035 + 404 = 2439
[STEP 11] Add 670: 2439 + 670 = 3109
[FINAL] 3109",0,11.019332147,252,457,1.0
n_ary,8_ops,630 + 735 + 901 + 043 + 937 + 747 + 026 + 570 =,4589,False,fca1e334,1,"
[STEP 1] Current: 0
[STEP 2] Add 630: 0 + 630 = 630
[STEP 3] Current: 630
[STEP 4] Add 735: 630 + 735 = 1365
[STEP 5] Current: 1365
[STEP 6] Add 901: 1365 + 901 = 2266
[STEP 7] Current: 2266
[STEP 8] Add 043: 2266 + 43 = 2309
[STEP 9] Current: 2309
[STEP 10] Add 937: 2309 + 937 = 3246
[STEP 11] Current: 3246
[STEP 12] Add 747: 3246 + 747 = 3993
[STEP 13] Current: 3993
[STEP 14] Add 570: 3993 + 570 = 4563
[STEP 15] Current: 4563
[STEP 16] Add 026: 4563 + 26 = 4589
[STEP 17] Current: 4589
[STEP 18] Add 570: 4589 + 570 = 5159
[STEP 19] Current: 5159
[STEP 20] Add 043: 5159 + 43 = 5202
[STEP 21] Current: 5202
[STEP 22] Add 937: 5202 + 937 = 6139
[STEP 23] Current: 6139
[STEP 24] Add 747: 6139 + 747 = 6886
[STEP 25] Current: 6886
[STEP 26] Add 026: 6886 + 26 = 6912
[STEP 27] Current: 6912",0,11.019332147,543,457,2.0
n_ary,8_ops,735 + 089 + 786 + 350 + 135 + 427 + 515 + 928 =,3965,False,86b6e986,1,"
[STEP 1] Current: 0
[STEP 2] Add 735: 0 + 735 = 735
[STEP 3] Current: 735
[STEP 4] Add 89: 735 + 89 = 824
[STEP 5] Current: 824
[STEP 6] Add 786: 824 + 786 = 1610
[FINAL] 1610",0,11.019332147,110,457,3.0
p_hop,2_hops,Sequence: CDBCDDCBAACCDCBDDDAADCCACCCCBBBBBBDDBADAADABCDACADDADCCAACACDADCAACCCBCBBCAACDCCCDDCCDAAADBACCBCBBAABBACCBCBDDBAACCBDABBCDCABCCCBDACBADBDBCBBDCCCDBDBCACCCDACCABDCBDBDCBDCCDBDADBABCCACDABAABCDCBCDCDBBACACDACDABCADAADCACAADCBCBABBABADDACDACDCBBBCCCBDCCACDADB. Start: B. Hop 2 times.,B,False,31123290,1,"
[TRACE] Start at B. Found 'B' in sequence. Next token is A.
[FINAL] A",A,1.665873271999999,21,385,0.0
p_hop,2_hops,Sequence: BBCADACCADDDABDDADBAACAAADDCBABAAAADADAABCBCDCCDBCDBBBCAACBDBACBACBDBABDCAACCACDBCABBCBDACBBBAABACCBACCBABDACBCDAABDDCBDCBABCBDCBCCDDBBCDBBDCABADBAACCCCCCDBACBCCBCCDADDACBCDDADBDDADAADCACCBDCDBBADCBDCAAAADBADABDDCCADDBDDBBBBDDDABBBCCBDDCBABBBBCDCADDBACBAAB. Start: D. Hop 2 times.,B,False,363d4020,1,"
[TRACE] Start at D. Found 'D' in sequence. Next token is C.
[TRACE] Found 'C' in sequence. Next token is B.
[FINAL] B",C,1.665873271999999,39,386,1.0
p_hop,2_hops,Sequence: BDCBBDCDDCDDADBCCDBABCADBACACACCBBDDBDCDACACBBBBCCDAADCDAACAAADCADDADDBBDDADDACAAADBCDCAAADACBCCBBACCCADCBDBCDADCACDADBBCBAAACBDBBCABBCBCADBBDCCCBBBDCACBCDCDBBABCDACBDBDCCCCBADADBCACBCDBACDCBCCDCBBCBDBBDABDDCCDBBBCBCDCCBACDBCCDDCAABCCDCADCACACBDBBCDDDABBAB. Start: D. Hop 2 times.,B,False,790c19ec,1,"
[TRACE] Start at D. Found 'D' in sequence. Next token is C.
[TRACE] Found 'C' in sequence. Next token is B.
[FINAL] B",C,1.665873271999999,39,389,2.0
p_hop,2_hops,Sequence: CCBCCBADDDBCDAABCDAADCDACCCDACBDAADCCDBACDADBBAADBADCBADBACCCBAAAAACBBACBADCCACBBBBCDCADABBADCDADDCDCBCDCBCAABCCABBCDBDDBDCBAABCDDCABACCCAABDADAACADABACABBCBADDDDADBCCDBADCBBCDADDDCCBBCACBDABBCDDBDDDBDDCABDAAACCDCDABCBCBBBADBCDCAABBBADBBACCACDBDBDBACCADDCC. Start: B. Hop 2 times.,C,False,590477b6,1,"
[TRACE] Start at B. Found 'B' in sequence. Next token is A.
[FINAL] A",A,1.665873271999999,21,388,3.0
p_hop,2_hops,Sequence: CDBBDCDCBCBBBDACADDCBBCABCACCABACBCDDDBABBABDBBCBBCDCCDBCCBACDBCBDCBADDBAAACAABBCACABAABBDDBDDDCCAADCACDDAAADCBDBADACBBADCCDBCDABDCCAAAABBCACCDBBDCDDAAACCDDBDBCCDADDAADACACABBCCDDBDBDACDABDCBADBDCDDDBCDDCCCBAAADCDBBBBCCCACCDCBDDADCBBBBCAAAABBBCADBDBACCBACC. Start: A. Hop 2 times.,B,False,4b1bd32b,1,"
[TRACE] Start at A. Found 'A' in sequence. Next token is A.
[FINAL] A",A,1.686307528499924,21,386,0.0
p_hop,2_hops,Sequence: AADBAACBCDCBBBCBCACDBDABACCAADCCABADDDCCBCCCDABCBDACDCABCBBCDDDDCBCAADACBCCDDCCABCCBBABACCBBCCACCCDBBCDCADACACCADBABACBBBCCBDAADACABCCCCDADBCCBCBCCBABBBBBADCDDAACCBAAABDDCDCCCABCCBABBDBBBDBCDCBCACCDBAABACCBCDCCDCBDAADBACADCBDCDAABAADDDABCBCADBCBDACABABCBAD. Start: C. Hop 2 times.,B,True,a4840b04,1,"
[TRACE] Start at C. Found 'C' in sequence. Next token is B.
[TRACE] Found 'B' in sequence. Next token is A.
[FINAL] A",B,1.686307528499924,39,382,1.0
p_hop,2_hops,Sequence: BDDCBACBBCDCDDBCBCABADDAACCDCADBABBDCAADDABDCABADBADCAACABCACBDCBDCDBBCCCCADBCDADDCBAABDDBABCDCCBABDDABABCABDBDDBAACADBBADDBCADABDCCBCADCDBDABBBBCDBCDBDDDAABCBBBCDDACCBCAAABBACCDAACACCBABCBCCDCBDBACBCDDAADBDADCBBBACBDBDCCBDDABADCBDCBDBBCBADCADBDAADABBCDCAD. Start: D. Hop 2 times.,A,False,5364a419,1,"
[TRACE] Start at D. Found 'D' in sequence. Next token is C.
[TRACE] Found 'C' in sequence. Next token is B.
[FINAL] B",C,1.686307528499924,39,386,2.0
p_hop,2_hops,Sequence: DAACCCDCCDADCCABDACDDBADBAACABBDABDCDBABBCACBCAAABADDCACCCBDDBCBBDBBAABBBABADACCBCDBCDDBCAADCCAABBCCCCBCDDCADACCCBACBCACCDDDDCCCCBCBDBCDBDDAACDCAABACACDCCCCBBCAAABDCADDCBBBBBCDAABABCBDBBDACADDCDAADDDBDCDBBADACDAADADACDBAACACCBDAAACDDDABACDDABDDADADACCABDBC. Start: D. Hop 2 times.,C,True,ffcf5fb9,1,"
[TRACE] Start at D. Found 'D' in sequence. Next token is C.
[TRACE] Found 'C' in sequence. Next token is B.
[FINAL] B",C,1.686307528499924,39,389,3.0
p_hop,2_hops,Sequence: DBBBBADDDBCDDDDADADBBBDACBBBDCAAACDCBACCBBBDBAAAAADBAABDADCCDBCCBCCBDCCDBACDAADCADDCBCCCADCADAABCBDDDDCCDACCBBBACCBBDCDDAACADABBDACBDCCBABDBBADDBAACCAABABDDCDCCCBDDDACADCADBCCCADCADBDDBBBDCDDCDCBDDABBDBDBACACCCDCDADADADBDDADCBBBAABBCDABCBCBCBDDCCBABBCCBBAA. Start: B. Hop 2 times.,A,True,b44460b3,1,"
[TRACE] Start at B. Found 'B' in sequence. Next token is A.
[FINAL] A",A,1.24470049450008,22,382,0.0
p_hop,2_hops,Sequence: CADDCACCBDDCBCCDBADDADDBABABCBCBBBBBDCBAABACCCDCDCACAADCADBDCBDDAABACAAABBABCDCCBAAABDCDACADCBBCCDADDDAACCACDCAAACBABACCBBABABAABBCDAAADCCBBACACDABBDDDCABBBBCDDBACBCCABCDBBBDDBDBAACAAAAABDBDBAABBCADDDBCBAABABACACAACCBCCCBCAABBDADDADDBCCBBCADBACDDDADADDBBAB. Start: B. Hop 2 times.,B,False,47ba33cd,1,"
[TRACE] Start at B. Found 'B' in sequence. Next token is A.
[FINAL] A",A,1.24470049450008,22,379,1.0
p_hop,4_hops,Sequence: CACCCBDCCBCDCBDDBDDCACABBCABDABBCDBAABBAABDCBDADBDADABCDADCBBDDCCBDABCAADBBCACDAACCBADADCDAADADBBDCDCADAACAACBBBADDABCABBBCACBAADCCDBBACBCCDBDBACADAABDCDCCBAADBABBCDBCBCBBCBBDCDADCCADBBCDCDCDCDBADABDABACACBBABCADBDDDABABAABDCACABBDCADABABDBDAACACDAABAABDAA. Start: C. Hop 4 times.,D,False,17fdddb9,1,"
[TRACE] Start at C. Found 'C' in sequence. Next token is A.
[FINAL] A",A,1.24470049450008,22,388,2.0
p_hop,4_hops,Sequence: ABBCADBACABAADBABACDCBBDBDACBCCBABDCBCDCAADDBADCCBDDDCAADCDBCBCDCABDCBBBCBCCBCBCCAABACDCDDBDBBCDBBCCCCADDDBCDCCDCDBAACBCCABABDABCADADCBADDAAABCBBABDDCDAACDBDDDBCCBBCCDBDADDABBDBDCDDCCCCDDDBCBCCBACBDDDADABCBBADABDDDBBDDDDDBCBBDCDACDDABCBDBDBBCAADABACBACBAAA. Start: A. Hop 4 times.,C,False,d75eb0b3,1,"
[TRACE] Start at A. Found 'A' in sequence. Next token is B.
[FINAL] B",B,1.24470049450008,22,392,3.0
p_hop,4_hops,Sequence: DCBAAAAAAADABCDBDBBABADCACABCABBCDDCBBCABBCCCCADBBAADABBABCAABBBDCBADCDAADAABCDABCCADACDADCAAAADBAAAADCDBCCCCCBCBAACDBCBDDCADCBACDAADCAADCDDAADDBBAACABBBBABBDBBBBBDDDCDCCBABADCBCCACBAAADCACCDDBDDDBACAADDCDBCACCACDBDDABCBBDDABAAABABABACDCCDBACDADABDADCABCDC. Start: B. Hop 4 times.,A,True,8edc06ed,1,"
[TRACE] Start at B. Found 'B' in sequence. Next token is A.
[FINAL] A",A,1.2497635769999533,22,387,0.0
p_hop,4_hops,Sequence: BABADBACDCDADBACBDBCBDDDCDDBDADABBBCCACACBBBBCCCBDDBBDBADBACADABCBBABCDABDBDDDCCCBCDCDDCCADCCBDADDABADBADBCCBBCBCDCBBDBACBDCBABBBDBCCBCCABDCBACABBCBAABAADDABDBABACDADDDCCBDBADCCADAAAADACACBCACAAAAABCBDBDBACBBAAAACADBDACCACCCCBADCDDDBDBDBDCBDCADBABACCABCBBD. Start: B. Hop 4 times.,A,True,496075f8,1,"
[TRACE] Start at B. Found 'B' in sequence. Next token is A.
[FINAL] A",A,1.2497635769999533,22,384,1.0
p_hop,4_hops,Sequence: CCBCCCAAAAADBAABCCDCCCCAACAADCBDCBBBBAADADCBAADAADCCDCCDBADCAAACDDADCDDBADDDAADBDCCBDABBDABBAABAACBDCCADDAACCDCADDDCBCACDDADBCCCDDCCABBBDDBDAAADCDBDABCDCCBCCACDCADABACDAABBDBBCADCBACBBDDDDDAABABABADDAAACBDCACBBDDABBADDAADADDADCCCBADCDCDBBBDADDBDAADACDDAABB. Start: C. Hop 4 times.,A,True,d12cdc4b,1,"
[TRACE] Start at C. Found 'C' in sequence. Next token is A.
[FINAL] A",A,1.2497635769999533,22,385,2.0
p_hop,4_hops,Sequence: ADADDBBCABADDBDAACBCDDABAADCABDCDCDBAABCCBBDABDCADCACBAABAABADDCADCDDCACABDAAACCAABDDBCCCBDACCABBDCDCDCCCACCACDADCCDCDBBCBDAABDABBCBBBCADDDAABBCCCABACDCADACBAAACDBDCCDDDACDDDBCDADABBAABBBBDDAAACADDAADCDBCBDCCDADBBBAAADACBBDADADAABAACCBDCDACBBCBBCBCBCACBBCA. Start: A. Hop 4 times.,B,False,b973a76f,1,"
[TRACE] Start at A. Found 'A' in sequence. Next token is A.
[FINAL] A",A,1.2497635769999533,22,384,3.0
p_hop,4_hops,Sequence: ABABADADBADCBDDAAAADCCADBCAACBDBDDADBACBBCAADCDBBBBDDDABBBADBABAADCAABDAABCDCBADADBADBDADBABDCBDBDAAAAAAAAADBABBCDCDBDACAAACCCAACBBBCBCAAAADADCCDDCDCCDBBACCDCDCBDBBDDCDACCCCBBBDDDCADCDDBDCDBCDBCCDDBADCABDDCADDDBDBBDCBCBDABCBCCBDABCADBACDAAAADCDCCDDCBDBAADD. Start: B. Hop 4 times.,B,False,8114266a,1,"
[TRACE] Start at B. Found 'B' in sequence. Next token is A.
[FINAL] A",A,1.7128583359999539,21,390,0.0
p_hop,4_hops,Sequence: DCCBDCCBDCCBCCCBDCADBDDDADDCACDDCCCADDDACDBCDCCAAADCADDCBCCCCABBCADBADDCBBBDCCDBCBBACDACBABCBCAABDCABDDBDABAAABBDDAADDABCDADCCBADDDABCADCBDDAAAACCABDDDDACDDDACCDAABBCDBCBBBAACDBDCDBDBDDADDDCACDCBBCBCBABBADDBCDCAABCBCACDCCDADCABDAACBDBDDBDABDCABAABBBDDDACDB. Start: D. Hop 4 times.,D,False,0dce9546,1,"
[TRACE] Start at D. Found 'D' in sequence. Next token is C.
[TRACE] Found 'C' in sequence. Next token is B.
[FINAL] B",C,1.7128583359999539,39,384,1.0
p_hop,4_hops,Sequence: DABAACBBCDCDACCCDCDCDDCBDBCDDAACCBDACDCDDACCABBBBBABABBDCDACBBACDCDCCCCBAAAABADBDDDCDBDBDCCDDBBADAACDCAABBDCBBBBADBDBCCAABBBAADACABCBBACDCCADAAAADCBADDCACBACACBCDBBCACCDCDDABACADBCABBAAACCCADBDDAABCCDDCDBCDAABBDADBCBDBDCDDBBDDBCBBABDDBCABABDBADCABACDADDDBD. Start: C. Hop 4 times.,D,False,9e68a903,1,"
[TRACE] Start at C. Found 'C' in sequence. Next token is B.
[TRACE] Found 'B' in sequence. Next token is A.
[FINAL] A",B,1.7128583359999539,39,387,2.0
p_hop,4_hops,Sequence: BCBADDBBDCCDCACDBCCCABBCACBBABBDBDCDDBDDBCCABCABACBDBADCADABDBBBDBCBBABDCDCBCADDBCACCDDACDBDDDAAACADBCBBBDDABACDCBBDBCBDDDDCDBCAADABADAADBBBCABBABBABADBBACBABCDCCADADBBADABCBDADBADDACADDCBDBDDDDBAADBACBDBABDDCCCCCBBDAADDBABCCBBAADADBBBDBABCCABBCCADCCACCADD. Start: D. Hop 4 times.,A,False,839a1703,1,"
[TRACE] Start at D. Found 'D' in sequence. Next token is C.
[TRACE] Found 'C' in sequence. Next token is B.
[FINAL] B",C,1.7128583359999539,39,384,3.0
igsm,depth_4_hierarchical_mod_7,Question. Z#F := C#L * M#U. W#O := Z#F. H#P := T#V - R#Q. M#U := 3. O#W := W#O - V#J. E#B := T#V. V#J := W#U. J#B := W#O. W#U := M#U - P#H. W#C := P#H. T#V := Z#F + W#C. R#Q := W#U * Z#F. C#L := 6. P#H := 1. H#P?,4,False,0343d556,1,"
[EQ 1] 6 = 6. [EQ 2] 6 = 6. [FINAL] 6 = 6.",0,2.2414200614998663,30,446,0.0
igsm,depth_4_hierarchical_mod_7,Question. J#T := M#J + A#U. W#P := T#C * M#F. A#U := I#L * D#F. T#C := 3. I#C := I#L. M#F := 3. M#J := M#F + T#C. W#I := A#S. I#L := 2. A#S := M#J + I#C. D#F := 5. Z#M := J#T + A#S. Z#M?,3,False,9624ee82,1,"
[EQ 1] 3 = 3. [EQ 2] 3 = 3. [FINAL] 3.",0,2.2414200614998663,26,429,1.0
igsm,depth_4_hierarchical_mod_7,Question. M#M := 4. G#N := X#V. E#X := A#B. G#P := E#X. J#T := G#P. E#I := 1. Q#P := 3. X#V := E#I. A#B := 6. U#T := E#X. B#B := U#T. B#B?,6,False,eb41809c,1,"
[EQ 1] A#B = 6. [EQ 2] B#B = 3. ==> B#B = 3.
[FINAL] 3",0,1.9017770350001229,38,397,0.0
igsm,depth_4_hierarchical_mod_7,Question. K#H := T#S. Q#C := T#S. G#Z := Q#C - K#H. K#N := A#K - G#Z. T#S := 3. H#A := G#Z * A#K. O#R := F#H. E#W := A#K. B#B := 2. A#K := Q#C. F#H := 6. H#M := 5. K#N?,3,False,3c340294,1,"
[EQ 1] 2.
[FINAL] 2",0,1.9017770350001229,11,417,1.0
igsm,depth_4_hierarchical_mod_7,Question. J#I := 1. P#V := R#O * Q#S. C#V := Y#C + R#O. P#A := 4. T#L := R#O + C#O. N#A := 5. X#B := P#V. N#N := 4. W#Y := 6. Y#C := N#N - N#A. U#E := P#V. C#O := W#Y + J#I. Q#S := N#N + W#Y. W#I := Q#S * Y#C. F#Q := T#L + W#I. R#O := N#N. Q#B := P#V. Q#B?,5,False,fa3e975e,1,"
[EQ 1] 1 = 1. [EQ 2] 1 = 1. [FINAL] 1 = 1.",0,2.373252058000162,30,476,0.0
igsm,depth_4_hierarchical_mod_7,Question. Y#W := L#R * F#I. F#I := F#K. B#L := 4. Z#Q := Y#W - B#X. Y#J := B#L. J#I := U#C - B#L. F#K := 6. E#R := Y#W. B#X := F#I + Y#J. E#O := Y#W * B#X. U#C := 0. L#R := F#K. E#O?,3,False,bf0ffbf3,1,"
[EQ 1] 0 = 0. [EQ 2] 0 = 0. [FINAL] 0 = 0.",0,2.373252058000162,30,426,1.0
igsm,depth_4_hierarchical_mod_7,Question. G#K := C#Z + V#B. Z#D := G#K. S#V := B#L + G#K. C#Z := C#W. S#D := 2. J#O := 6. X#P := J#O + Y#H. D#M := G#K. Y#H := 2. V#B := S#D - J#O. B#L := C#Z + V#B. C#W := 6. S#V?,4,False,d881f054,1,"
[EQ 1] 2.
[FINAL] 2",0,1.7721838659999776,11,425,0.0
igsm,depth_4_hierarchical_mod_7,Question. F#A := 0. V#R := B#T + J#V. X#V := L#O. V#E := 0. J#V := X#V. B#T := X#V + P#C. M#N := 2. A#U := F#A - M#N. J#T := X#V. W#E := J#V. D#K := J#T + B#T. P#C := L#O. L#O := 0. Z#K := L#O. V#R?,0,True,86e70080,1,"
[EQ 1] 0 = 0. [EQ 2] 0 = 0. [FINAL] 0 = 0.",0,1.7721838659999776,30,437,1.0
igsm,depth_4_hierarchical_mod_7,Question. Y#T := 5. K#X := 6. P#A := X#J. A#U := J#K * F#Y. D#O := W#X. J#K := A#Y - K#X. N#M := A#U * X#J. W#X := 5. F#Y := W#X * K#X. X#J := J#K - O#X. N#W := K#E. K#E := J#K. O#X := K#X + W#X. N#L := A#U. A#Y := 1. P#A?,5,False,a63be604,1,"
[EQ 1] A#A = 4. A#B = 6.
[FINAL] 6",0,2.1246309680000195,22,453,0.0
igsm,depth_4_hierarchical_mod_7,Question. M#N := E#Y - O#W. V#N := U#S. N#M := E#Y. U#I := T#R. P#U := B#D. T#R := B#D. O#W := 0. U#S := B#D. B#D := O#W. E#Y := 3. F#J := N#M. O#O := 5. K#X := T#R - F#J. K#X?,4,False,51f0064b,1,"
[EQ 1] 0 = 0. [EQ 2] 0 = 0. [FINAL] 0 = 0.",0,2.1246309680000195,30,422,1.0
igsm,depth_4_hierarchical_mod_7,Question. H#G := V#N - H#A. F#F := 3. Q#K := Y#I. Y#I := H#A * V#N. T#H := Y#I + H#G. Q#L := V#N. V#H := Q#L. E#O := 5. S#P := 6. J#W := Y#I. H#A := F#F. V#N := B#R. B#R := 2. J#W?,6,False,48906a92,1,"
[EQ 1] H#G = 5. [EQ 2] V#N = 6. [EQ 3] B#K = 1. [EQ 4] L#L = 3. [FINAL] 3.",0,25.43880068699991,54,425,0.0
igsm,depth_4_hierarchical_mod_7,Question. R#Y := S#D. X#W := C#H + K#N. I#K := F#U. V#V := I#B + F#U. K#N := V#V. I#B := 2. Z#F := F#U * C#J. C#H := Z#F. C#J := 0. F#U := 3. W#H := K#N + S#D. X#O := L#T. L#T := F#U * I#B. I#A := S#D. S#D := L#T + I#K. I#A?,2,False,3b71348f,1,"
[EQ 1] 1 = 2. [EQ 2] 2 = 3. [EQ 3] 3 = 4. [EQ 4] 4 = 5. [EQ 5] 5 = 6. [EQ 6] 6 = 7. [EQ 7] 7 = 8. [EQ 8] 8 = 9. [EQ 9] 9 = 10. [EQ 10] 10 = 11. [EQ 11] 11 = 12. [EQ 12] 12 = 13. [EQ 13] 13 = 14. [EQ 14] 14 = 15. [EQ 15] 15 = 16. [EQ 16] 16 = 17. [EQ 17] 17 = 18. [EQ 18] 18 = 19. [EQ 19] 19 = 20. [EQ 20] 20 = 21. [EQ 21] 21 = 22. [EQ 22] 22 = 23. [EQ 23] 23 = 24. [EQ 24] 24 = 25. [EQ 25] 25 = 26. [EQ 26] 26 = 27. [EQ 27] 27 = 28. [EQ 28] 28 = 29. [EQ 29] 29 = 30. [EQ 30] 30 = 31. [EQ 31] 31 = 32. [EQ 32] 32 = 33. [EQ 33] 33 = 34. [EQ 34] 34 = 35. [EQ 35] 35 = 36. [EQ 36] 36 = 37. [EQ 37] 37 = 38. [EQ 38] 38 = 39. [EQ 39] 39 = 40. [EQ 40] 40 = 41. [EQ 41] 41 = 42. [EQ 42] 42 = 43. [EQ 43] 43 = 44. [EQ 44] 44 = 45. [EQ 45] 45 = 46. [EQ 46] 46 = 47. [EQ 47] 47 = 48. [EQ 48] 48 = 49. [EQ 49] 49 = 50. [EQ 50] 50 = 51. [EQ 51] 51 = 52. [EQ 52] 52 = 53. [EQ 53] 53 = 54. [EQ 54] 54 = 55. [EQ 55] 55 = 56. [EQ 56] 56 = 57. [EQ 57] 57 = 58. [EQ 58] 58 = 59. [EQ 59] 59 = 60. [EQ 60] 60 = 61. [EQ 61] 61 = 62. [EQ 62] 62 = 63. [EQ 63] 63 = 64. [EQ 64] 64 = 65. [EQ 65] 65 = 66. [EQ 66] 66 = 67. [EQ 67] 67 = 68. [EQ 68] 68 = 69. [EQ 69] 69 = 70. [EQ 70] 70 = 71. [EQ 71",0,25.43880068699991,1024,454,1.0
