task_type,difficulty,test_input,expected_answer,is_correct,test_id,ut_steps,full_response,prediction,generation_time,generated_tokens,input_tokens,prompt_idx
n_ary,4_ops,708 + 886 + 665 + 673 =,2932,False,784b227d,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.70494885412501,1024,223,2
n_ary,4_ops,814 + 192 + 802 + 868 =,2676,False,a1961310,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.70494885412501,1024,223,3
n_ary,4_ops,046 + 078 + 056 + 101 =,281,False,7ecbe64a,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.70494885412501,1024,223,4
n_ary,4_ops,176 + 283 + 986 + 710 =,2155,False,ec521ac3,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.70494885412501,1024,223,5
n_ary,4_ops,071 + 290 + 490 + 843 =,1694,False,12a0de24,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.70494885412501,1024,223,6
n_ary,4_ops,720 + 291 + 352 + 629 =,1992,False,a7f4cf0a,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.70494885412501,1024,223,7
n_ary,4_ops,175 + 177 + 236 + 640 =,1228,False,96066f06,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.67787702112503,1024,223,0
n_ary,4_ops,602 + 523 + 943 + 131 =,2199,False,f74c1485,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.67787702112503,1024,223,1
n_ary,4_ops,607 + 766 + 267 + 179 =,1819,False,4ebc697b,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.67787702112503,1024,223,2
n_ary,4_ops,628 + 571 + 768 + 694 =,2661,False,29d98ad4,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.67787702112503,1024,223,3
n_ary,4_ops,141 + 187 + 924 + 208 =,1460,False,f0d19ad9,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.67787702112503,1024,223,4
n_ary,4_ops,046 + 951 + 565 + 409 =,1971,False,57923519,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.67787702112503,1024,223,5
n_ary,4_ops,872 + 893 + 101 + 983 =,2849,False,2a2a70a3,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.67787702112503,1024,223,6
n_ary,4_ops,256 + 770 + 409 + 715 =,2150,False,d5a95880,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.67787702112503,1024,223,7
n_ary,4_ops,109 + 602 + 505 + 231 =,1447,False,5bf0046c,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.663245675750034,1024,223,0
n_ary,4_ops,656 + 952 + 710 + 071 =,2389,False,405fc15c,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.663245675750034,1024,223,1
n_ary,4_ops,365 + 037 + 472 + 865 =,1739,False,03c2ac43,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.663245675750034,1024,223,2
n_ary,4_ops,464 + 394 + 090 + 884 =,1832,False,7ba84dd0,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.663245675750034,1024,223,3
n_ary,4_ops,139 + 749 + 133 + 784 =,1805,False,0b8e94e9,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.663245675750034,1024,223,4
n_ary,4_ops,629 + 782 + 294 + 777 =,2482,False,c845dd9b,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.663245675750034,1024,223,5
n_ary,4_ops,972 + 895 + 181 + 841 =,2889,False,228d427e,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.663245675750034,1024,223,6
n_ary,4_ops,821 + 359 + 970 + 346 =,2496,False,806bcf3e,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.663245675750034,1024,223,7
n_ary,4_ops,873 + 225 + 638 + 815 =,2551,False,06d4988b,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.64882938712498,1024,223,0
n_ary,4_ops,562 + 205 + 082 + 480 =,1329,False,b589c935,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.64882938712498,1024,223,1
n_ary,4_ops,076 + 870 + 500 + 168 =,1614,False,ecb98687,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.64882938712498,1024,223,2
n_ary,4_ops,070 + 418 + 097 + 807 =,1392,False,e40dc84f,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.64882938712498,1024,223,3
n_ary,4_ops,689 + 652 + 907 + 295 =,2543,False,17946afd,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.64882938712498,1024,223,4
n_ary,4_ops,903 + 532 + 512 + 255 =,2202,False,e2147413,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.64882938712498,1024,223,5
n_ary,4_ops,212 + 561 + 867 + 953 =,2593,False,0bff3d7e,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.64882938712498,1024,223,6
n_ary,4_ops,200 + 930 + 991 + 871 =,2992,False,fa61f856,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,41.64882938712498,1024,223,7
