task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,742 + 121 =,863,863,True,5679848b,8,[FINAL]  863 + 121 =,30.21331889099997,10,224,False
n_ary,2_ops,742 + 924 =,1666,1666,True,e722aed2,8,"[FINAL]  1666

",30.21331889099997,7,224,False
n_ary,2_ops,809 + 566 =,1375,1465,False,4fa62d53,8,"[FINAL]  1465

",30.281505744000015,7,224,False
n_ary,2_ops,730 + 253 =,983,1083,False,272cefc4,8,"[FINAL]  1083

",30.281505744000015,7,224,False
n_ary,2_ops,630 + 544 =,1174,1174,True,56ba661a,8,"[FINAL]  1174

",30.281505744000015,7,224,False
n_ary,2_ops,240 + 293 =,533,533,True,a61fd80c,8,"[FINAL]  533

",30.281505744000015,6,224,False
n_ary,2_ops,640 + 604 =,1244,1284,False,ca325fe0,8,[FINAL]  1284 + 640 = 1924,30.281505744000015,16,224,False
n_ary,2_ops,034 + 437 =,471,801,False,4aafcd6a,8,[FINAL]  801 + 37 = 838,30.281505744000015,13,224,False
n_ary,2_ops,342 + 787 =,1129,1099,False,9d856301,8,"[FINAL]  1099

",30.281505744000015,7,224,False
n_ary,2_ops,542 + 430 =,972,972,True,7280bd93,8,[FINAL]  972 + 37 = 1009,30.281505744000015,14,224,False
n_ary,2_ops,386 + 295 =,681,661,False,d5f6aa0c,8,[FINAL]  661 + 255 = 916,31.464327077999997,14,224,False
n_ary,2_ops,243 + 876 =,1119,1111,False,f86a7140,8,"[FINAL]  1111

",31.464327077999997,7,224,False
n_ary,2_ops,207 + 365 =,572,562,False,c4cac560,8,[FINAL]  562 + 357 = 919,31.464327077999997,14,224,False
n_ary,2_ops,830 + 398 =,1228,1228,True,63b10236,8,"[FINAL]  1228

",31.464327077999997,7,224,False
n_ary,4_ops,556 + 476 + 348 + 828 =,2208,200,False,674d6e30,8,[FINAL]  200 + 566 + 466 + ,31.464327077999997,16,234,False
n_ary,4_ops,061 + 346 + 289 + 490 =,1186,1000,False,cd5c3fe3,8,"[FINAL]  1000

",31.464327077999997,7,234,False
n_ary,4_ops,310 + 398 + 378 + 438 =,1524,123456789,False,3d040ec8,8,[FINAL]  123456789,31.464327077999997,10,234,False
n_ary,4_ops,463 + 420 + 278 + 146 =,1307,166,False,7f88e164,8,"[FINAL]  166

",31.464327077999997,6,234,False
n_ary,4_ops,782 + 665 + 755 + 234 =,2436,200000000000000,False,609b5392,8,[FINAL]  200000000000000,31.886122437999802,16,234,False
n_ary,4_ops,381 + 822 + 789 + 165 =,2157,200,False,4571012a,8,[FINAL]  200 + 100 = 300,31.886122437999802,14,234,False
n_ary,4_ops,903 + 817 + 350 + 603 =,2673,290,False,c21f22f7,8,"[FINAL]  290

",31.886122437999802,6,234,False
n_ary,4_ops,902 + 320 + 281 + 028 =,1531,200,False,de4c5b02,8,[FINAL]  200 + 200 + 200 + ,31.886122437999802,16,234,False
n_ary,4_ops,075 + 416 + 239 + 814 =,1544,1000,False,d50a6bbf,8,[FINAL]  1000 + 1000 = 200,31.886122437999802,16,234,False
n_ary,4_ops,536 + 798 + 556 + 533 =,2423,2006,False,369f1d7d,8,"[FINAL]  2006

",31.886122437999802,7,234,False
n_ary,4_ops,943 + 483 + 024 + 578 =,2028,200,False,c5220c1d,8,[FINAL]  200 + 100 = 300,31.886122437999802,14,234,False
n_ary,4_ops,930 + 955 + 733 + 337 =,2955,290,False,4393ebef,8,[FINAL]  290 + 555 + 333 + ,31.886122437999802,16,234,False
n_ary,4_ops,322 + 236 + 341 + 517 =,1416,1000,False,fd4f4df2,8,[FINAL]  1000 + 1000 = 200,31.464096099000017,16,234,False
n_ary,4_ops,265 + 960 + 098 + 549 =,1872,255,False,37777bec,8,[FINAL]  255 + 960 + 088 + ,31.464096099000017,16,234,False
n_ary,4_ops,730 + 346 + 075 + 732 =,1883,1000,False,20a67bc2,8,[FINAL]  1000 + 500 + 300 +,31.464096099000017,16,234,False
n_ary,4_ops,747 + 567 + 244 + 242 =,1800,1600,False,bed1c178,8,"[FINAL]  1600

",31.464096099000017,7,234,False
n_ary,4_ops,521 + 705 + 519 + 626 =,2371,2006,False,5a95302d,8,"[FINAL]  2006

",31.464096099000017,7,234,False
n_ary,4_ops,337 + 942 + 812 + 043 =,2134,377,False,4a66a8c7,8,[FINAL]  377 + 922 + 822 + ,31.464096099000017,16,234,False
n_ary,4_ops,417 + 174 + 473 + 214 =,1278,1000,False,73a25604,8,"[FINAL]  1000

",31.464096099000017,7,234,False
n_ary,4_ops,999 + 333 + 623 + 042 =,1997,1000,False,c18e6280,8,[FINAL]  1000 + 1000 = 200,31.464096099000017,16,234,False
n_ary,4_ops,266 + 079 + 274 + 379 =,998,266,False,54797b45,8,[FINAL]  266 + 099 + 244 + ,31.502964493000036,16,234,False
n_ary,4_ops,111 + 678 + 069 + 769 =,1627,200,False,28518b27,8,[FINAL]  200 + 100 = 300,31.502964493000036,14,234,False
n_ary,4_ops,551 + 247 + 805 + 262 =,1865,1000,False,5dd031f2,8,[FINAL]  1000 + 551 + 277 +,31.502964493000036,16,234,False
n_ary,4_ops,598 + 339 + 597 + 258 =,1792,1000,False,7471d247,8,[FINAL]  1000 + 500 + 500 +,31.502964493000036,16,234,False
n_ary,4_ops,910 + 857 + 182 + 866 =,2815,200,False,58d5adc2,8,[FINAL]  200 + 500 + 1000 +,31.502964493000036,16,234,False
n_ary,4_ops,197 + 682 + 781 + 126 =,1786,200,False,4a51effe,8,"[FINAL]  200

",31.502964493000036,6,234,False
n_ary,4_ops,706 + 248 + 892 + 758 =,2604,200000000000000,False,fb1425cc,8,[FINAL]  200000000000000,31.502964493000036,16,234,False
n_ary,4_ops,639 + 563 + 540 + 846 =,2588,2000000000000,False,e7bfb512,8,"[FINAL]  2000000000000
",31.502964493000036,15,234,False
n_ary,4_ops,734 + 960 + 407 + 643 =,2744,2000,False,9fdf618a,8,[FINAL]  2000 + 1000 + 500,31.390904199000033,16,234,False
n_ary,4_ops,103 + 442 + 720 + 909 =,2174,2009,False,07dfe768,8,"[FINAL]  2009

",31.390904199000033,7,234,False
n_ary,4_ops,344 + 119 + 655 + 810 =,1928,200000000000000,False,4a0ce15d,8,[FINAL]  200000000000000,31.390904199000033,16,234,False
n_ary,4_ops,508 + 582 + 805 + 955 =,2850,2005,False,7790459c,8,"[FINAL]  2005

",31.390904199000033,7,234,False
n_ary,4_ops,927 + 543 + 544 + 546 =,2560,2006,False,043eb348,8,"[FINAL]  2006

",31.390904199000033,7,234,False
n_ary,4_ops,947 + 348 + 001 + 049 =,1345,1000,False,50b399f8,8,[FINAL]  1000 + 1000 = 200,31.390904199000033,16,234,False
n_ary,4_ops,709 + 634 + 230 + 708 =,2281,200,False,18cb6c3f,8,[FINAL]  200 + 700 + 634 + ,31.390904199000033,16,234,False
n_ary,4_ops,378 + 790 + 963 + 052 =,2183,2000,False,ff61c955,8,[FINAL]  2000 + 500 + 300 +,31.390904199000033,16,234,False
n_ary,4_ops,832 + 208 + 286 + 319 =,1645,1000,False,fab6ec56,8,[FINAL]  1000 + 1000 = 200,31.42237240700001,16,234,False
n_ary,4_ops,162 + 550 + 218 + 898 =,1828,200,False,7d1ae240,8,[FINAL]  200 + 550 + 218 + ,31.42237240700001,16,234,False
n_ary,4_ops,233 + 193 + 717 + 213 =,1356,233,False,bf2d4d73,8,[FINAL]  233 + 193 + ,31.42237240700001,11,234,False
n_ary,4_ops,462 + 159 + 342 + 745 =,1708,1595,False,4bda4cc5,8,"[FINAL]  1595

",31.42237240700001,7,234,False
n_ary,4_ops,918 + 476 + 843 + 265 =,2502,200000000000000,False,a2009e36,8,[FINAL]  200000000000000,31.42237240700001,16,234,False
n_ary,4_ops,064 + 656 + 307 + 776 =,1803,200,False,d1ac2598,8,[FINAL]  200 + 300 + 400 + ,31.42237240700001,16,234,False
n_ary,4_ops,065 + 689 + 807 + 188 =,1749,290,False,b7cba906,8,[FINAL]  290 + 100 = 390,31.42237240700001,14,234,False
n_ary,4_ops,289 + 030 + 070 + 069 =,458,299,False,146be92a,8,[FINAL]  299 + 030 + 070 + ,31.42237240700001,16,234,False
n_ary,4_ops,396 + 907 + 342 + 288 =,1933,200,False,92bd9199,8,[FINAL]  200 + 100 = 300,31.460817074000033,14,234,False
n_ary,4_ops,161 + 478 + 098 + 432 =,1169,200,False,41b203ea,8,"[FINAL]  200

",31.460817074000033,6,234,False
n_ary,4_ops,916 + 041 + 372 + 917 =,2246,200,False,351fa53f,8,[FINAL]  200 + 100 = 300,31.460817074000033,14,234,False
n_ary,4_ops,268 + 330 + 137 + 635 =,1370,288,False,a20b0b06,8,[FINAL]  288 + 330 + 137 + ,31.460817074000033,16,234,False
n_ary,4_ops,991 + 489 + 710 + 009 =,2199,2999999,False,7feeb480,8,"[FINAL]  2999999

",31.460817074000033,10,234,False
n_ary,4_ops,605 + 464 + 530 + 906 =,2505,1000,False,9081b66a,8,[FINAL]  1000 + 500 + 400 +,31.460817074000033,16,234,False
n_ary,4_ops,475 + 340 + 560 + 244 =,1619,1000,False,854787d5,8,[FINAL]  1000 + 500 + 500 +,31.460817074000033,16,234,False
n_ary,4_ops,694 + 354 + 755 + 188 =,1991,200,False,eaa3af4c,8,[FINAL]  200 + 555 + 555 + ,31.460817074000033,16,234,False
n_ary,4_ops,576 + 379 + 416 + 377 =,1748,1999,False,7d660df1,8,"[FINAL]  1999

",31.48395586300012,7,234,False
n_ary,4_ops,771 + 159 + 896 + 047 =,1873,2000,False,1baeb702,8,[FINAL]  2000 + 159 + 866 +,31.48395586300012,16,234,False
n_ary,4_ops,282 + 752 + 199 + 536 =,1769,1996,False,d431de34,8,"[FINAL]  1996

",31.48395586300012,7,234,False
n_ary,4_ops,290 + 105 + 789 + 339 =,1523,290,False,e7ab155f,8,[FINAL]  290 + 155 + 799 + ,31.48395586300012,16,234,False
n_ary,4_ops,110 + 468 + 743 + 829 =,2150,200,False,77e4a67d,8,[FINAL]  200 + 468 + 733 + ,31.48395586300012,16,234,False
n_ary,4_ops,581 + 916 + 368 + 794 =,2659,290,False,607d60a7,8,[FINAL]  290 + 100 = 390,31.48395586300012,14,234,False
n_ary,4_ops,605 + 685 + 700 + 058 =,2048,290,False,31803955,8,[FINAL]  290 + 555 + 700 + ,31.48395586300012,16,234,False
n_ary,4_ops,668 + 811 + 596 + 211 =,2286,200,False,0257d638,8,"[FINAL]  200

",31.48395586300012,6,234,False
n_ary,4_ops,623 + 968 + 339 + 709 =,2639,2009,False,7e2d09a9,8,"[FINAL]  2009

",31.89270406300011,7,234,False
n_ary,4_ops,443 + 139 + 691 + 572 =,1845,1000,False,9b77bfda,8,[FINAL]  1000 + 1000 = 200,31.89270406300011,16,234,False
n_ary,4_ops,506 + 721 + 704 + 720 =,2651,200000000000000,False,26ed95e7,8,[FINAL]  200000000000000,31.89270406300011,16,234,False
n_ary,4_ops,442 + 392 + 663 + 399 =,1896,1999,False,a2d4febc,8,"[FINAL]  1999

",31.89270406300011,7,234,False
n_ary,4_ops,535 + 949 + 464 + 638 =,2586,290,False,7d29ee22,8,"[FINAL]  290

",31.89270406300011,6,234,False
n_ary,4_ops,075 + 660 + 345 + 724 =,1804,1000,False,069c971e,8,[FINAL]  1000 + 550 + 660 +,31.89270406300011,16,234,False
n_ary,4_ops,565 + 059 + 306 + 920 =,1850,100000000000000,False,b23a98c9,8,[FINAL]  100000000000000,31.89270406300011,16,234,False
n_ary,4_ops,487 + 586 + 731 + 143 =,1947,200,False,6a1d30c8,8,[FINAL]  200 + 100 = 300,31.89270406300011,14,234,False
n_ary,4_ops,570 + 048 + 592 + 658 =,1868,290,False,f4eb0f41,8,[FINAL]  290 + 570 + 48 + 5,31.53750319200003,16,234,False
n_ary,4_ops,686 + 553 + 782 + 730 =,2751,200,False,165a6e69,8,"[FINAL]  200

",31.53750319200003,6,234,False
n_ary,4_ops,586 + 955 + 100 + 559 =,2200,299,False,16075b97,8,"[FINAL]  299

",31.53750319200003,6,234,False
n_ary,4_ops,671 + 341 + 664 + 063 =,1739,1000,False,e4a255c3,8,[FINAL]  1000 + 1000 = 200,31.53750319200003,16,234,False
n_ary,4_ops,408 + 052 + 725 + 240 =,1425,1200,False,37362f69,8,"[FINAL]  1200

",31.53750319200003,7,234,False
n_ary,4_ops,389 + 898 + 287 + 996 =,2570,399,False,72440b22,8,[FINAL]  399 + 888 + 277 + ,31.53750319200003,16,234,False
n_ary,4_ops,550 + 261 + 443 + 323 =,1577,1000,False,5e0de9c7,8,[FINAL]  1000 + 500 + 261 +,31.53750319200003,16,234,False
n_ary,4_ops,597 + 838 + 321 + 075 =,1831,200000000000000,False,836b97f7,8,[FINAL]  200000000000000,31.53750319200003,16,234,False
n_ary,4_ops,215 + 662 + 705 + 325 =,1907,255,False,b7cb623a,8,[FINAL]  255 + 622 + 755 + ,31.48289343900001,16,234,False
n_ary,4_ops,475 + 305 + 759 + 395 =,1934,1000,False,5952ae91,8,[FINAL]  1000 + 500 + 500 +,31.48289343900001,16,234,False
n_ary,4_ops,679 + 358 + 239 + 301 =,1577,1000,False,d90fb459,8,[FINAL]  1000 + 500 + 300 +,31.48289343900001,16,234,False
n_ary,4_ops,337 + 480 + 628 + 194 =,1639,194,False,71a64a05,8,"[FINAL]  194

",31.48289343900001,6,234,False
n_ary,4_ops,270 + 885 + 973 + 797 =,2925,270,False,28c200a6,8,[FINAL]  270 + 855 + 933 + ,31.48289343900001,16,234,False
n_ary,4_ops,268 + 612 + 851 + 828 =,2559,288,False,0b58f663,8,[FINAL]  288 + 622 + 551 + ,31.48289343900001,16,234,False
n_ary,4_ops,311 + 910 + 857 + 665 =,2743,200000000000000,False,87116a6d,8,[FINAL]  200000000000000,31.48289343900001,16,234,False
n_ary,4_ops,511 + 536 + 440 + 806 =,2293,200,False,5e8bf4e3,8,[FINAL]  200 + 567 + 400 + ,31.48289343900001,16,234,False
n_ary,4_ops,872 + 895 + 732 + 150 =,2649,200,False,18d4bb69,8,[FINAL]  200 + 500 + 332 + ,31.47573085199997,16,234,False
n_ary,4_ops,283 + 193 + 397 + 409 =,1282,1000,False,c9280506,8,[FINAL]  1000 + 1000 = 200,31.47573085199997,16,234,False
n_ary,4_ops,948 + 015 + 367 + 514 =,1844,1988,False,06794f3f,8,"[FINAL]  1988

",31.47573085199997,7,234,False
n_ary,4_ops,755 + 354 + 962 + 623 =,2694,2003,False,b77e6fec,8,"[FINAL]  2003

",31.47573085199997,7,234,False
n_ary,4_ops,247 + 006 + 550 + 339 =,1142,1000,False,ab92e1b0,8,"[FINAL]  1000

",31.47573085199997,7,234,False
n_ary,4_ops,597 + 080 + 651 + 631 =,1959,2000,False,55ee96e9,8,[FINAL]  2000 + 0000 + 551,31.47573085199997,16,234,False
n_ary,4_ops,225 + 689 + 992 + 031 =,1937,255,False,46c1d491,8,[FINAL]  255 + 699 + 922 + ,31.47573085199997,16,234,False
n_ary,4_ops,342 + 726 + 341 + 655 =,2064,1000,False,1b40017a,8,[FINAL]  1000 + 500 = 150,31.47573085199997,15,234,False
n_ary,4_ops,148 + 001 + 587 + 332 =,1068,148,False,954db79e,8,[FINAL]  148 + 011 + 577 + ,31.47886782699993,16,234,False
n_ary,4_ops,599 + 204 + 200 + 942 =,1945,1999,False,0c33d112,8,"[FINAL]  1999

",31.47886782699993,7,234,False
n_ary,4_ops,146 + 042 + 215 + 912 =,1315,200,False,65be3982,8,[FINAL]  200 + 200 + 200 + ,31.47886782699993,16,234,False
n_ary,4_ops,212 + 555 + 707 + 582 =,2056,222,False,d5af9434,8,[FINAL]  222 + 555 + 707 + ,31.47886782699993,16,234,False
n_ary,4_ops,246 + 320 + 714 + 998 =,2278,266,False,5a101e04,8,[FINAL]  266 + 320 + 714 + ,31.47886782699993,16,234,False
n_ary,4_ops,922 + 391 + 554 + 850 =,2717,200000000000000,False,49b1a42d,8,[FINAL]  200000000000000,31.47886782699993,16,234,False
n_ary,4_ops,549 + 361 + 152 + 998 =,2060,2000,False,bb96b0e7,8,"[FINAL]  2000

",31.47886782699993,7,234,False
n_ary,4_ops,593 + 170 + 824 + 615 =,2202,290,False,db45f1f3,8,"[FINAL]  290

",31.47886782699993,6,234,False
n_ary,8_ops,671 + 549 + 073 + 829 + 094 + 085 + 163 + 671 =,3135,677,False,252657ef,8,"[FINAL]  677

",33.01559124000005,6,254,False
n_ary,8_ops,322 + 007 + 914 + 066 + 535 + 918 + 827 + 876 =,4465,222,False,e2c809bf,8,[FINAL]  222 + 077 + 944 + ,33.01559124000005,16,254,False
n_ary,8_ops,248 + 522 + 123 + 016 + 026 + 892 + 751 + 697 =,3275,777,False,d7bd5b25,8,"[FINAL]  777

",33.01559124000005,6,254,False
n_ary,8_ops,561 + 704 + 715 + 820 + 956 + 852 + 895 + 982 =,6485,222,False,5ccf25af,8,"[FINAL]  222 = 222
",33.01559124000005,10,254,False
