task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,986 + 514 =,1500,114,False,ad047dba,2,"Step 1:  0 + 986 = 986
Step 2: 986 + 514 = 1490
Step 3: 1490 + 1000 = 2490
Step 4: 2490 + 1000 = 3490
Step 5: 3490 + 1000 = 4490
Step 6: 4490 + 1000 = 5490
Step 7: 5490 + 1000 = 6490
Step 8: 6490 + 1000 = 7490
Step 9: 7490 + 1000 = 8490
Step 10: 8490 + 1000 = 9490
Step 11: 9490 + 1000 = 10490
Step 12: 10490 + 1000 = 114",7.572516308124989,256,229,False
n_ary,2_ops,324 + 295 =,619,1209,False,e5a2d953,2,"Step 1:  0 + 324 = 324
Step 2: 324 + 295 = 619
Step 3: 619 + 295 = 914
Step 4: 914 + 295 = 1209
",7.572516308124989,256,229,False
n_ary,2_ops,578 + 469 =,1047,5687,False,991c7883,2,"Step 1:  0 + 578 = 578
Step 2: 578 + 469 = 1047
Step 3: 1047 + 468 = 1515
Step 4: 1515 + 467 = 1982
Step 5: 1982 + 466 = 2448
Step 6: 2448 + 465 = 2913
Step 7: 2913 + 464 = 3377
Step 8: 3377 + 463 = 3840
Step 9: 3840 + 462 = 4302
Step 10: 4302 + 461 = 4763
Step 11: 4763 + 460 = 5223
Step 12: 5223 + 464 = 5687
Step 13: 5687",7.569756382375033,256,229,False
n_ary,2_ops,479 + 184 =,663,1,False,beb7f42a,2,"Step 1:  0 + 479 = 479
Step 2: 479 + 184 = 663
Step 3: 663 + 121 = 784
Step 4: 784 + 100 = 884
Step 5: 884 + 50 = 934
Step 6: 934 + 25 = 959
Step 7: 959 + 12 = 971
Step 8: 971 + 10 = 981
Step 9: 981 + 11 = 992
Step 10: 992 + 10 = 1002
Step 11: 1002 + 10 = 1012
Step 12: 1012 + 10 = 1022
Step 13: 1022 + 10 = 1032
Step 14: 1032 + 1",7.569756382375033,256,229,False
n_ary,2_ops,224 + 977 =,1201,3663,False,08a2610d,2,"Step 1:  0 + 244 = 244
Step 2: 244 + 977 = 1221
Step 3: 1221 + 1221 = 2442
Step 4: 2442 + 1221 = 3663
",7.569756382375033,256,229,False
n_ary,2_ops,498 + 613 =,1111,7665,False,11bad2ee,2,"Step 1:  0 + 498 = 498
Step 2: 498 + 613 = 1111
Step 3: 1111 + 624 = 1735
Step 4: 1735 + 636 = 2371
Step 5: 2371 + 647 = 3018
Step 6: 3018 + 658 = 3676
Step 7: 3676 + 660 = 4336
Step 8: 4336 + 661 = 5000
Step 9: 5000 + 662 = 5662
Step 10: 5662 + 663 = 6325
Step 11: 6325 + 664 = 7000
Step 12: 7000 + 665 = 7665
Step 13: 7665",7.569756382375033,256,229,False
n_ary,2_ops,670 + 334 =,1004,3483,False,670d5a57,2,"Step 1:  0 + 670 = 670
Step 2: 670 + 334 = 1004
Step 3: 1004 + 1234 = 2238
Step 4: 2238 + 456 = 2694
Step 5: 2694 + 789 = 3483
",7.569756382375033,256,229,False
n_ary,2_ops,582 + 425 =,1007,4617,False,730adf59,2,"Step 1:  0 + 582 = 582
Step 2: 582 + 455 = 1037
Step 3: 1037 + 425 = 1462
Step 4: 1462 + 407 = 1869
Step 5: 1869 + 398 = 2267
Step 6: 2267 + 380 = 2647
Step 7: 2647 + 370 = 3017
Step 8: 3017 + 360 = 3377
Step 9: 3377 + 350 = 3727
Step 10: 3727 + 340 = 3967
Step 11: 3967 + 330 = 4297
Step 12: 4297 + 320 = 4617
Step 13: 4617",7.569756382375033,256,229,False
n_ary,2_ops,834 + 624 =,1458,3078,False,ef588153,2,"Step 1:  0 + 834 = 834
Step 2: 834 + 624 = 1458
Step 3: 1458 + 524 = 1982
Step 4: 1982 + 424 = 2406
Step 5: 2406 + 324 = 2730
Step 6: 2730 + 224 = 2954
Step 7: 2954 + 124 = 3078
Step 8: 3078 + 0 = 3078
",7.569756382375033,256,229,False
n_ary,2_ops,062 + 344 =,406,7308,False,f0fdc1e5,2,"Step 1:  0 + 62 = 62
Step 2: 62 + 344 = 406
Step 3: 406 + 1234 = 1630
Step 4: 1630 + 5678 = 7308
",7.569756382375033,256,229,False
n_ary,2_ops,083 + 891 =,974,9,False,926c795b,2,"Step 1:  0 + 83 = 83
Step 2: 83 + 891 = 974
Step 3: 974 + 992 = 1966
Step 4: 1966 + 993 = 2959
Step 5: 2959 + 994 = 3953
Step 6: 3953 + 995 = 4948
Step 7: 4948 + 996 = 5944
Step 8: 5944 + 997 = 6941
Step 9: 6941 + 998 = 7939
Step 10: 7939 + 999 = 8938
Step 11: 8938 + 999 = 9937
Step 12: 9937 + 999 = 10936
Step 13: 10936 + 9",7.566708484374999,256,229,False
n_ary,2_ops,064 + 901 =,965,1192,False,ec1b0f71,2,"Step 1:  0 + 46 = 46
Step 2: 46 + 90 = 136
Step 3: 136 + 91 = 227
Step 4: 227 + 92 = 319
Step 5: 319 + 93 = 412
Step 6: 412 + 94 = 506
Step 7: 506 + 95 = 506 + 95 = 601
Step 8: 601 + 96 = 697
Step 9: 697 + 97 = 794
Step 10: 794 + 98 = 892
Step 11: 892 + 99 = 991
Step 12: 991 + 100 = 1091
Step 13: 1091 + 101 = 1192
Step 14: 1192 + ",7.566708484374999,256,229,False
n_ary,2_ops,847 + 005 =,852,882,False,0c1c3170,2,"Step 1:  0 + 877 = 877
Step 2: 877 + 005 = 882
Step 3: 882 + 000 = 882
",7.566708484374999,256,229,False
n_ary,2_ops,958 + 590 =,1548,7493,False,e65d5446,2,"Step 1:  0 + 958 = 958
Step 2: 958 + 590 = 1548
Step 3: 1548 + 591 = 2139
Step 4: 2139 + 592 = 2731
Step 5: 2731 + 593 = 3324
Step 6: 3324 + 594 = 3918
Step 7: 3918 + 595 = 4513
Step 8: 4513 + 596 = 5109
Step 9: 5109 + 597 = 5706
Step 10: 5706 + 598 = 6304
Step 11: 6304 + 599 = 6903
Step 12: 6903 + 590 = 7493
Step 13: 7493",7.566708484374999,256,229,False
n_ary,2_ops,894 + 469 =,1363,9086,False,37fc7197,2,"Step 1:  0 + 894 = 894
Step 2: 894 + 469 = 1363
Step 3: 1363 + 694 = 2057
Step 4: 2057 + 946 = 2903
Step 5: 2903 + 469 = 3372
Step 6: 3372 + 694 = 4066
Step 7: 4066 + 946 = 5012
Step 8: 5012 + 694 = 5706
Step 9: 5706 + 946 = 6652
Step 10: 6652 + 694 = 7346
Step 11: 7346 + 946 = 8292
Step 12: 8292 + 694 = 9086
Step 13: 9086",7.566708484374999,256,229,False
n_ary,2_ops,402 + 455 =,857,5752,False,7b35ca57,2,"Step 1:  0 + 402 = 402
Step 2: 402 + 455 = 857
Step 3: 857 + 468 = 1325
Step 4: 1325 + 479 = 1804
Step 5: 1804 + 480 = 2284
Step 6: 2284 + 491 = 2775
Step 7: 2775 + 492 = 3267
Step 8: 3267 + 493 = 3760
Step 9: 3760 + 494 = 4254
Step 10: 4254 + 495 = 4759
Step 11: 4759 + 496 = 5255
Step 12: 5255 + 497 = 5752
Step 13: 5752 + ",7.566708484374999,256,229,False
n_ary,2_ops,381 + 487 =,868,13,False,6bce5c6e,2,"Step 1:  0 + 381 = 381
Step 2: 381 + 477 = 858
Step 3: 858 + 563 = 1421
Step 4: 1421 + 654 = 2075
Step 5: 2075 + 756 = 2831
Step 6: 2831 + 858 = 3689
Step 7: 3689 + 957 = 4646
Step 8: 4646 + 1000 = 5646
Step 9: 5646 + 1056 = 6602
Step 10: 6602 + 1157 = 7759
Step 11: 7759 + 1200 = 8959
Step 12: 8959 + 1300 = 10259
Step 13: ",7.566708484374999,256,229,False
n_ary,2_ops,027 + 563 =,590,2580,False,da6a9d01,2,"Step 1:  0 + 27 = 27
Step 2: 27 + 563 = 580
Step 3: 580 + 1000 = 1580
Step 4: 1580 + 1000 = 2580
",7.566708484374999,256,229,False
n_ary,2_ops,209 + 122 =,331,ERROR,False,a999ad52,2,"Step 1:  0 + 209 = 209
Step 2: 209 + 122 = 331
Step 3: 331 + 100 = 431
Step 4: 431 + 100 = 531
Step 5: 531 + 100 = 631
Step 6: 631 + 100 = 731
Step 7: 731 + 100 = 831
Step 8: 831 + 100 = 931
Step 9: 931 + 100 = 1031
Step 10: 1031 + 100 = 1131
Step 11: 1131 + 100 = 1231
Step 12: 1231 + 100 = 1331
Step 13: 1331 + 100 = 1431
Step ",7.566039377125037,256,229,False
n_ary,2_ops,381 + 913 =,1294,1,False,998966bc,2,"Step 1:  0 + 381 = 381
Step 2: 381 + 933 = 1314
Step 3: 1314 + 945 = 2259
Step 4: 2259 + 956 = 3215
Step 5: 3215 + 967 = 4182
Step 6: 4182 + 978 = 5160
Step 7: 5160 + 989 = 6149
Step 8: 6149 + 990 = 7139
Step 9: 7139 + 991 = 8130
Step 10: 8130 + 992 = 9122
Step 11: 9122 + 993 = 10115
Step 12: 10115 + 994 = 11109
Step 13: 1",7.566039377125037,256,229,False
n_ary,2_ops,735 + 167 =,902,2897,False,ae4d758a,2,"Step 1:  0 + 735 = 735
Step 2: 735 + 177 = 912
Step 3: 912 + 178 = 1090
Step 4: 1090 + 189 = 1279
Step 5: 1279 + 190 = 1469
Step 6: 1469 + 201 = 1670
Step 7: 1670 + 202 = 1872
Step 8: 1872 + 203 = 2075
Step 9: 2075 + 204 = 2279
Step 10: 2279 + 205 = 2484
Step 11: 2484 + 206 = 2690
Step 12: 2690 + 207 = 2897
Step 13: 2897 + ",7.566039377125037,256,229,False
n_ary,2_ops,722 + 190 =,912,ERROR,False,a29f2b35,2,"Step 1:  0 + 722 = 722
Step 2: 722 + 190 = 912
Step 3: 912 + 100 = 1012
Step 4: 1012 + 90 = 1002
Step 5: 1002 + 80 = 1082
Step 6: 1082 + 70 = 1152
Step 7: 1152 + 60 = 1212
Step 8: 1212 + 50 = 1262
Step 9: 1262 + 40 = 1302
Step 10: 1302 + 30 = 1332
Step 11: 1332 + 20 = 1352
Step 12: 1352 + 10 = 1362
Step 13: 1362 + 9 = 1371
Step",7.566039377125037,256,229,False
n_ary,2_ops,251 + 688 =,939,7852,False,c8a85933,2,"Step 1:  0 + 251 = 251
Step 2: 251 + 688 = 940
Step 3: 940 + 1234 = 2174
Step 4: 2174 + 5678 = 7852
",7.566039377125037,256,229,False
n_ary,2_ops,322 + 403 =,725,13,False,3c6b4d36,2,"Step 1:  0 + 322 = 322
Step 2: 322 + 403 = 725
Step 3: 725 + 504 = 1229
Step 4: 1229 + 605 = 1834
Step 5: 1834 + 706 = 2540
Step 6: 2540 + 807 = 3347
Step 7: 3347 + 908 = 4255
Step 8: 4255 + 1009 = 5264
Step 9: 5264 + 1108 = 6372
Step 10: 6372 + 1209 = 7581
Step 11: 7581 + 1308 = 8889
Step 12: 8889 + 1409 = 10298
Step 13: ",7.566039377125037,256,229,False
n_ary,2_ops,493 + 611 =,1104,2120,False,c6828f33,2,"Step 1:  0 + 493 = 493
Step 2: 493 + 611 = 1104
Step 3: 1104 + 1213 = 2317
Step 4: 2317 + 1314 = 3631
Step 5: 3631 + 1415 = 5046
Step 6: 5046 + 1516 = 6562
Step 7: 6562 + 1615 = 8177
Step 8: 8177 + 1716 = 9893
Step 9: 9893 + 1817 = 11700
Step 10: 11700 + 1918 = 13618
Step 11: 13618 + 2019 = 15637
Step 12: 15637 + 2120 =",7.566039377125037,256,229,False
n_ary,2_ops,665 + 455 =,1120,2,False,7d2bb94f,2,"Step 1:  0 + 655 = 655
Step 2: 655 + 455 = 1110
Step 3: 1110 + 355 = 1465
Step 4: 1465 + 255 = 1720
Step 5: 1720 + 155 = 1875
Step 6: 1875 + 105 = 1980
Step 7: 1980 + 55 = 2035
Step 8: 2035 + 45 = 2080
Step 9: 2080 + 35 = 2115
Step 10: 2115 + 25 = 2140
Step 11: 2140 + 15 = 2155
Step 12: 2155 + 10 = 2165
Step 13: 2165 + 5 = 2",7.566039377125037,256,229,False
n_ary,2_ops,526 + 695 =,1221,8981,False,e0ad2cbd,2,"Step 1:  0 + 566 = 566
Step 2: 566 + 695 = 1261
Step 3: 1261 + 707 = 1968
Step 4: 1968 + 717 = 2685
Step 5: 2685 + 727 = 3412
Step 6: 3412 + 737 = 4149
Step 7: 4149 + 747 = 4996
Step 8: 4996 + 757 = 5753
Step 9: 5753 + 767 = 6520
Step 10: 6520 + 777 = 7397
Step 11: 7397 + 787 = 8184
Step 12: 8184 + 797 = 8981
Step 13: 8981",7.563801838000018,256,229,False
n_ary,2_ops,636 + 661 =,1297,3315,False,c20700a5,2,"Step 1:  0 + 661 = 661
Step 2: 661 + 662 = 1323
Step 3: 1323 + 663 = 1986
Step 4: 1986 + 664 = 2650
Step 5: 2650 + 665 = 3315
",7.563801838000018,256,229,False
n_ary,2_ops,818 + 225 =,1043,2183,False,87381f89,2,"Step 1:  0 + 818 = 818
Step 2: 818 + 255 = 1073
Step 3: 1073 + 111 = 1184
Step 4: 1184 + 666 = 1850
Step 5: 1850 + 333 = 2183
",7.563801838000018,256,229,False
